School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Florida,Jonathan Odom,TE,RS-JR,Committed,,Florida,Eastern Michigan Eagles,83.18,Jesuit,https://www.on3.com/rivals/jonathan-odom-64835/
Florida,Miguel Mitchell,S,SO,Entered,12/15/2023,Florida,Arkansas,85.83,Oxford,https://www.on3.com/rivals/miguel-mitchell-88688/
Florida,Caleb Douglas,WR,SO,Committed,,Florida,Texas Tech Red Raiders,86.17,Hightower,https://www.on3.com/rivals/caleb-douglas-16956/
Florida,George Gumbs,EDGE,RS-SO,Entered,12/12/2023,Northern Illinois,,83.67,Simeon,https://www.on3.com/rivals/george-gumbs-45695/
Florida,Max Brown,QB,RS-FR,Committed,,Florida,Charlotte 49ers,83.85,Lincoln Christian School,https://www.on3.com/rivals/max-brown-146246/
Florida,Alfonzo Allen,S,SO,Entered,12/08/2023,Baylor,,86.00,Miami Central,https://www.on3.com/rivals/alfonzo-allen-3636/
Florida,Princely Umanmielen,EDGE,JR,Entered,12/08/2023,Florida,,95.64,Manor,https://www.on3.com/rivals/princely-umanmielen-96959/
Florida,Will Norman,DL,FR,Entered,12/07/2023,Florida,Marshall,,Eastside,https://www.on3.com/rivals/will-norman-120953/
Florida,Trevor Etienne,RB,SO,Entered,12/07/2023,Florida,,94.76,Jennings,https://www.on3.com/rivals/trevor-etienne-115713/
Florida,Chris McClellan,DL,SO,Entered,12/07/2023,Florida,,87.18,Owasso,https://www.on3.com/rivals/chris-mcclellan-22100/
Florida,D.J. Douglas,CB,RS-JR,Entered,12/06/2023,Tulane,,87.12,Thompson,https://www.on3.com/rivals/dj-douglas-27548/
Florida,Caleb Douglas,WR,SO,Entered,12/06/2023,Florida,,86.17,Hightower,https://www.on3.com/rivals/caleb-douglas-16956/
Florida,Keenan Landry,DL,RS-SO,Entered,12/06/2023,Florida,Louisiana Tech,,Jennings,https://www.on3.com/rivals/keenan-landry-71865/
Florida,Trikweze Bridges,S,JR,Entered,12/05/2023,Oregon,,89.25,Lanett,https://www.on3.com/rivals/trikweze-bridges-116355/
Florida,Andrew Savaiinaea,TE,RS-FR,Entered,12/05/2023,Florida,,83.67,Eastside Catholic,https://www.on3.com/rivals/andrew-savaiinaea-5371/
Florida,Jalen Farmer,IOL,RS-FR,Entered,12/05/2023,Florida,,88.65,Eastside,https://www.on3.com/rivals/jalen-farmer-54262/
Florida,Devon Manuel,OT,RS-SO,Entered,12/04/2023,Arkansas,,88.40,Beau Chene,https://www.on3.com/rivals/devon-manuel-36413/
Florida,Aidan Warner,QB,FR,Entered,12/04/2023,Yale,,83.00,Winter Park,https://www.on3.com/rivals/aidan-warner-150714/
Florida,Chimere Dike,WR,SR,Entered,12/04/2023,Wisconsin,,85.33,North,https://www.on3.com/rivals/chimere-dike-21190/
Florida,Max Brown,QB,RS-FR,Entered,12/04/2023,Florida,,83.85,Lincoln Christian School,https://www.on3.com/rivals/max-brown-146246/
Florida,Thai Chiaokhiao-Bowman,WR,RS-SO,Entered,12/04/2023,Florida,,82.00,Robbinsdale Armstrong,https://www.on3.com/rivals/thai-chiaokhiao-bowman-112107/
Florida,Jordan Herman,OT,RS-SO,Entered,12/04/2023,Florida,,82.00,Fort Mill,https://www.on3.com/rivals/jordan-herman-154649/
Florida,Adam Mihalek,K,RS-SO,Entered,12/04/2023,Florida,,77.82,Wiregrass Ranch,https://www.on3.com/rivals/adam-mihalek-1262/
Florida,Jonathan Odom,TE,RS-JR,Entered,12/04/2023,Florida,Eastern Michigan,83.18,Jesuit,https://www.on3.com/rivals/jonathan-odom-64835/
Florida,Kamari Wilson,S,SO,Entered,12/04/2023,Florida,Arizona State,88.97,IMG Academy,https://www.on3.com/rivals/kamari-wilson-70954/
Florida,Brandon Crenshaw-Dickson,OT,SR,Entered,11/29/2023,San Diego State,,87.30,Narbonne,https://www.on3.com/rivals/brandon-crenshaw-dickson-12368/
Florida,Joey Slackman,DL,SR,Entered,11/20/2023,Pennsylvania,,92.89,Commack,https://www.on3.com/rivals/joey-slackman-238942/
Florida,Caleb Rillos,TE,SR,Entered,9/19/2023,Air Force,,86.50,Ralston Valley,https://www.on3.com/rivals/caleb-rillos-238023/
Florida,Jadarrius Perkins,S,SR,Entered,9/08/2023,Florida,,83.67,Hattiesburg,https://www.on3.com/rivals/jadarrius-perkins-52553/
Florida,Kiyaunta Goodwin,OT,SO,Entered,8/01/2023,Florida,,85.75,Charlestown,https://www.on3.com/rivals/kiyaunta-goodwin-75413/
Florida,Jalen Kitna,QB,RS-FR,Entered,7/10/2023,Florida,UAB,84.00,Burleson,https://www.on3.com/rivals/jalen-kitna-54347/
Florida,Mannie Nunnery,,,Entered,,Florida,,87.00,Shadow Creek,https://www.on3.com/rivals/mannie-nunnery-102197/
Florida,Jameer Grimsley,,,Entered,,Alabama,,91.76,Tampa Catholic,https://www.on3.com/rivals/jameer-grimsley-158007/
Florida,Jason Zandamela,OL,,Entered,,USC,,93.71,Clearwater Academy International,https://www.on3.com/rivals/jason-zandamela-151444/
Florida State,David Stickle,IOL,RS-SR,Committed,,Avatar,Florida State,83.00,Pace,https://www.on3.com/rivals/david-stickle-159911/
Florida State,Joshua Burrell,ATH,RS-SO,Committed,,Florida State,Furman Paladins,83.00,Blythewood,https://www.on3.com/rivals/joshua-burrell-67854/
Florida State,Cam Riley,LB,JR,Committed,,Auburn,Florida State Seminoles,84.67,Hillcrest,https://www.on3.com/rivals/cam-riley-18044/
Florida State,Omarion Cooper,CB,JR,Committed,,Colorado,Florida State Seminoles,87.33,Lehigh Senior,https://www.on3.com/rivals/omarion-cooper-94471/
Florida State,Vandrevius Jacobs,WR,FR,Committed,,Florida State,South Carolina Gamecocks,88.82,Fort Pierce Westwood,https://www.on3.com/rivals/vandrevius-jacobs-145495/
Florida State,Omarion Cooper,CB,JR,Entered,4/29/2024,Colorado,,87.33,Lehigh Senior,https://www.on3.com/rivals/omarion-cooper-94471/
Florida State,Jeremiah Giedrys,WR,RS-JR,Entered,4/25/2024,Florida State,,82.00,,https://www.on3.com/rivals/jeremiah-giedrys-191887/
Florida State,Jaden Floyd,CB,RS-SO,Entered,4/25/2024,Florida State,,82.00,West Orange,https://www.on3.com/rivals/jaden-floyd-52596/
Florida State,David Stickle,IOL,RS-SR,Entered,4/22/2024,Avatar,Florida State,83.00,Pace,https://www.on3.com/rivals/david-stickle-159911/
Florida State,Vandrevius Jacobs,WR,FR,Entered,4/22/2024,Florida State,,88.82,Fort Pierce Westwood,https://www.on3.com/rivals/vandrevius-jacobs-145495/
Florida State,Greedy Vance,CB,RS-JR,Committed,,Florida State,USC Trojans,89.27,Edna Karr,https://www.on3.com/rivals/greedy-vance-56182/
Florida State,Greedy Vance,CB,RS-JR,Entered,4/15/2024,Florida State,,89.27,Edna Karr,https://www.on3.com/rivals/greedy-vance-56182/
Florida State,Preston Daniel,TE,SR,Committed,,Avatar,Florida State,81.27,,https://www.on3.com/rivals/preston-daniel-159893/
Florida State,Max Larson,K,RS-SO,Committed,,Avatar,Florida State,,St. Thomas Aquinas,https://www.on3.com/rivals/max-larson-191948/
Florida State,Jacob Rizy,OT,SR,Committed,,Harvard,Florida State Seminoles,86.55,Staples,https://www.on3.com/rivals/jacob-rizy-52181/
Florida State,Dennis Briggs,DL,RS-SR,Committed,,Florida State,Illinois Fighting Illini,85.50,Gateway,https://www.on3.com/rivals/dennis-briggs-34207/
Florida State,Cam Riley,LB,JR,Entered,1/16/2024,Auburn,,84.67,Hillcrest,https://www.on3.com/rivals/cam-riley-18044/
Florida State,Shawn Murphy,LB,RS-FR,Committed,,Alabama,Florida State Seminoles,90.66,Unity Reed,https://www.on3.com/rivals/shawn-murphy-106928/
Florida State,Gilber Edmond,DL,RS-JR,Committed,,Florida State,South Carolina Gamecocks,85.00,Fort Pierce Westwood,https://www.on3.com/rivals/gilber-edmond-46086/
Florida State,Shawn Murphy,LB,RS-FR,Entered,1/13/2024,Alabama,,90.66,Unity Reed,https://www.on3.com/rivals/shawn-murphy-106928/
Florida State,Richie Leonard,IOL,RS-JR,Committed,,Florida,Florida State Seminoles,86.17,Cocoa,https://www.on3.com/rivals/richie-leonard-99988/
Florida State,Roydell Williams,RB,SR,Committed,,Alabama,Florida State Seminoles,91.07,Hueytown,https://www.on3.com/rivals/roydell-williams-102648/
Florida State,Dennis Briggs,DL,RS-SR,Entered,1/12/2024,Florida State,Illinois,85.50,Gateway,https://www.on3.com/rivals/dennis-briggs-34207/
Florida State,TJ Ferguson,IOL,RS-SO,Committed,,Alabama,Florida State Seminoles,89.97,Peach County,https://www.on3.com/rivals/tj-ferguson-111670/
Florida State,Preston Daniel,TE,SR,Entered,1/11/2024,Avatar,Florida State,81.27,,https://www.on3.com/rivals/preston-daniel-159893/
Florida State,Sione Lolohea,EDGE,JR,Committed,,Oregon State,Florida State Seminoles,88.68,Aquinas,https://www.on3.com/rivals/sione-lolohea-107584/
Florida State,Dylan Brown-Turner,LB,FR,Committed,,Florida State,UTEP Miners,82.18,Skyline,https://www.on3.com/rivals/dylan-brown-turner-39809/
Florida State,DJ Lundy,LB,RS-JR,Withdrawn,,Florida State,Florida State,84.70,Irwin County,https://www.on3.com/rivals/dj-lundy-37312/
Florida State,Tomiwa Durojaiye,DL,RS-FR,Committed,,West Virginia,Florida State Seminoles,87.93,Middletown,https://www.on3.com/rivals/tomiwa-durojaiye-113511/
Florida State,Goldie Lawrence,WR,FR,Committed,,Florida State,UCF Knights,89.00,Seminole,https://www.on3.com/rivals/goldie-lawrence-30769/
Florida State,Malik Benson,WR,JR,Committed,,Alabama,Florida State Seminoles,91.05,Lansing,https://www.on3.com/rivals/malik-benson-81734/
Florida State,Davonte Brown,CB,JR,Committed,,Miami,Florida State Seminoles,85.00,American Heritage,https://www.on3.com/rivals/davonte-brown-32498/
Florida State,Jaylin Lucas,RB,RS-FR,Committed,,Indiana,Florida State Seminoles,88.31,Terrebonne,https://www.on3.com/rivals/jaylin-lucas-59029/
Florida State,Thomas Shrader,OT,RS-JR,Committed,,Florida State,Appalachian State Mountaineers,83.00,Venice,https://www.on3.com/rivals/thomas-shrader-112458/
Florida State,Grady Kelly,DL,RS-SO,Committed,,Colorado State,Florida State Seminoles,85.72,Navarre,https://www.on3.com/rivals/grady-kelly-46332/
Florida State,Richie Leonard,IOL,RS-JR,Entered,1/07/2024,Florida,,86.17,Cocoa,https://www.on3.com/rivals/richie-leonard-99988/
Florida State,Jalen Brown,WR,FR,Committed,,LSU,Florida State Seminoles,91.03,Gulliver Prep,https://www.on3.com/rivals/jalen-brown-54171/
Florida State,Earl Little Jr.,CB,RS-FR,Committed,,Alabama,Florida State Seminoles,90.66,American Heritage,https://www.on3.com/rivals/earl-little-jr-40293/
Florida State,Tate Rodemaker,QB,RS-SO,Committed,,Florida State,Southern Miss Golden Eagles,85.33,Valdosta,https://www.on3.com/rivals/tate-rodemaker-110426/
Florida State,Malcolm Ray,DL,RS-JR,Committed,,Florida State,Rutgers Scarlet Knights,83.67,Miami Carol City,https://www.on3.com/rivals/malcolm-ray-81610/
Florida State,Roydell Williams,RB,SR,Entered,1/05/2024,Alabama,,91.07,Hueytown,https://www.on3.com/rivals/roydell-williams-102648/
Florida State,Sione Lolohea,EDGE,JR,Entered,1/05/2024,Oregon State,,88.68,Aquinas,https://www.on3.com/rivals/sione-lolohea-107584/
Florida State,Goldie Lawrence,WR,FR,Entered,1/04/2024,Florida State,,89.00,Seminole,https://www.on3.com/rivals/goldie-lawrence-30769/
Florida State,Qae'shon Sapp,IOL,RS-FR,Committed,,Florida State,East Carolina Pirates,89.00,Lee County,https://www.on3.com/rivals/qaeshon-sapp-97010/
Florida State,Jalen Brown,WR,FR,Entered,1/04/2024,LSU,,91.03,Gulliver Prep,https://www.on3.com/rivals/jalen-brown-54171/
Florida State,TJ Ferguson,IOL,RS-SO,Entered,1/03/2024,Alabama,,89.97,Peach County,https://www.on3.com/rivals/tj-ferguson-111670/
Florida State,Earl Little Jr.,CB,RS-FR,Entered,1/03/2024,Alabama,,90.66,American Heritage,https://www.on3.com/rivals/earl-little-jr-40293/
Florida State,Gilber Edmond,DL,RS-JR,Entered,1/03/2024,Florida State,South Carolina,85.00,Fort Pierce Westwood,https://www.on3.com/rivals/gilber-edmond-46086/
Florida State,Malik Benson,WR,JR,Entered,1/03/2024,Alabama,,91.05,Lansing,https://www.on3.com/rivals/malik-benson-81734/
Florida State,Tyler Keltner,K,RS-SR,Committed,,Florida State,Oklahoma Sooners,77.82,Lawton Chiles,https://www.on3.com/rivals/tyler-keltner-117714/
Florida State,Davonte Brown,CB,JR,Entered,1/02/2024,Miami,,85.00,American Heritage,https://www.on3.com/rivals/davonte-brown-32498/
Florida State,Joshua Burrell,ATH,RS-SO,Entered,1/02/2024,Florida State,,83.00,Blythewood,https://www.on3.com/rivals/joshua-burrell-67854/
Florida State,Tomiwa Durojaiye,DL,RS-FR,Entered,1/02/2024,West Virginia,,87.93,Middletown,https://www.on3.com/rivals/tomiwa-durojaiye-113511/
Florida State,DJ Uiagalelei,QB,JR,Committed,,Oregon State,Florida State Seminoles,91.99,St. John Bosco,https://www.on3.com/rivals/dj-uiagalelei-37355/
Florida State,Ayobami Tifase,DL,RS-FR,Committed,,Florida State,Georgia Tech Yellow Jackets,84.17,Myrtle Beach Collegiate,https://www.on3.com/rivals/ayobami-tifase-152211/
Florida State,Tate Rodemaker,QB,RS-SO,Entered,12/28/2023,Florida State,,85.33,Valdosta,https://www.on3.com/rivals/tate-rodemaker-110426/
Florida State,Rodney Hill,RB,RS-FR,Committed,,Florida State,Florida A&M Rattlers,88.22,Bulloch Academy,https://www.on3.com/rivals/rodney-hill-101717/
Florida State,Winston Wright,WR,RS-SR,Committed,,Florida State,East Carolina Pirates,83.67,Memorial Day School,https://www.on3.com/rivals/winston-wright-121702/
Florida State,Dwayne Wells,CB,SR,Withdrawn,,Florida State,Florida State,83.00,,https://www.on3.com/rivals/dwayne-wells-163510/
Florida State,Malcolm Ray,DL,RS-JR,Entered,12/20/2023,Florida State,,83.67,Miami Carol City,https://www.on3.com/rivals/malcolm-ray-81610/
Florida State,CJ Campbell Jr.,RB,RS-SO,Committed,,Florida State,Florida Atlantic Owls,82.27,Bay,https://www.on3.com/rivals/cj-campbell-jr-23572/
Florida State,Marvin Jones Jr.,EDGE,SO,Committed,,Georgia,Florida State Seminoles,94.68,American Heritage,https://www.on3.com/rivals/marvin-jones-jr-144981/
Florida State,DJ Lundy,LB,RS-JR,Entered,12/18/2023,Florida State,,84.70,Irwin County,https://www.on3.com/rivals/dj-lundy-37312/
Florida State,Daughtry Richardson,OT,RS-FR,Committed,,Florida State,Florida Atlantic Owls,84.83,Miami Central,https://www.on3.com/rivals/daughtry-richardson-31276/
Florida State,Grady Kelly,DL,RS-SO,Entered,12/16/2023,Colorado State,,85.72,Navarre,https://www.on3.com/rivals/grady-kelly-46332/
Florida State,Max Larson,K,RS-SO,Entered,12/16/2023,Avatar,Florida State,,St. Thomas Aquinas,https://www.on3.com/rivals/max-larson-191948/
Florida State,Bless Harris,OT,SR,Committed,,Florida State,TCU Horned Frogs,90.76,St. Augustine,https://www.on3.com/rivals/bless-harris-11124/
Florida State,Rodney Hill,RB,RS-FR,Entered,12/15/2023,Florida State,,88.22,Bulloch Academy,https://www.on3.com/rivals/rodney-hill-101717/
Florida State,A.J. Duffy,QB,RS-FR,Committed,,Florida State,San Diego State Aztecs,86.17,IMG Academy,https://www.on3.com/rivals/aj-duffy-2154/
Florida State,Dwayne Wells,CB,SR,Entered,12/14/2023,Florida State,,83.00,,https://www.on3.com/rivals/dwayne-wells-163510/
Florida State,Marvin Jones Jr.,EDGE,SO,Entered,12/12/2023,Georgia,,94.68,American Heritage,https://www.on3.com/rivals/marvin-jones-jr-144981/
Florida State,Dylan Brown,DL,RS-SR,Entered,12/12/2023,Florida State,,84.00,The Hotchkiss School,https://www.on3.com/rivals/dylan-brown-178153/
Florida State,Tyler Keltner,K,RS-SR,Entered,12/11/2023,Florida State,,77.82,Lawton Chiles,https://www.on3.com/rivals/tyler-keltner-117714/
Florida State,Markeston Douglas,TE,RS-SO,Committed,,Florida State,Arizona State Sun Devils,85.00,Haywood,https://www.on3.com/rivals/markeston-douglas-83729/
Florida State,Thomas Shrader,OT,RS-JR,Entered,12/07/2023,Florida State,,83.00,Venice,https://www.on3.com/rivals/thomas-shrader-112458/
Florida State,Ayobami Tifase,DL,RS-FR,Entered,12/06/2023,Florida State,,84.17,Myrtle Beach Collegiate,https://www.on3.com/rivals/ayobami-tifase-152211/
Florida State,Daughtry Richardson,OT,RS-FR,Entered,12/06/2023,Florida State,,84.83,Miami Central,https://www.on3.com/rivals/daughtry-richardson-31276/
Florida State,Bless Harris,OT,SR,Entered,12/06/2023,Florida State,,90.76,St. Augustine,https://www.on3.com/rivals/bless-harris-11124/
Florida State,Jaylin Lucas,RB,RS-FR,Entered,12/06/2023,Indiana,,88.31,Terrebonne,https://www.on3.com/rivals/jaylin-lucas-59029/
Florida State,Qae'shon Sapp,IOL,RS-FR,Entered,12/05/2023,Florida State,,89.00,Lee County,https://www.on3.com/rivals/qaeshon-sapp-97010/
Florida State,Markeston Douglas,TE,RS-SO,Entered,12/04/2023,Florida State,,85.00,Haywood,https://www.on3.com/rivals/markeston-douglas-83729/
Florida State,Dylan Brown-Turner,LB,FR,Entered,12/04/2023,Florida State,,82.18,Skyline,https://www.on3.com/rivals/dylan-brown-turner-39809/
Florida State,CJ Campbell Jr.,RB,RS-SO,Entered,12/04/2023,Florida State,,82.27,Bay,https://www.on3.com/rivals/cj-campbell-jr-23572/
Florida State,A.J. Duffy,QB,RS-FR,Entered,12/04/2023,Florida State,,86.17,IMG Academy,https://www.on3.com/rivals/aj-duffy-2154/
Florida State,DJ Uiagalelei,QB,JR,Entered,11/30/2023,Oregon State,,91.99,St. John Bosco,https://www.on3.com/rivals/dj-uiagalelei-37355/
Florida State,Jacob Rizy,OT,SR,Entered,11/20/2023,Harvard,,86.55,Staples,https://www.on3.com/rivals/jacob-rizy-52181/
Florida State,Colin King,OT,RS-FR,Entered,11/14/2023,Florida State,,84.00,Spruce Creek,https://www.on3.com/rivals/colin-king-191932/
Florida State,Winston Wright,WR,RS-SR,Entered,10/15/2023,Florida State,,83.67,Memorial Day School,https://www.on3.com/rivals/winston-wright-121702/
Fresno State,Raymond Scott,LB,SR,Committed,,Fresno State,James Madison Dukes,85.00,Narbonne,https://www.on3.com/rivals/raymond-scott-99027/
Fresno State,Dupre Mendoza,DL,SO,Entered,8/03/2024,Avatar,Fresno State,83.94,Arroyo,https://www.on3.com/rivals/dupre-mendoza-175417/
Fresno State,Artis Cole,WR,RS-SO,Committed,,Fresno State,Louisiana Monroe Warhawks,81.15,Benton,https://www.on3.com/rivals/artis-cole-176190/
Fresno State,RJ Regan,CB,RS-SO,Committed,,Arizona State,Fresno State Bulldogs,86.00,Orange Lutheran,https://www.on3.com/rivals/rj-regan-101270/
Fresno State,Deijon Laffitte,DL,FR,Committed,,USC,Fresno State Bulldogs,85.00,Colony,https://www.on3.com/rivals/deijon-laffitte-154382/
Fresno State,Artis Cole,WR,RS-SO,Entered,5/05/2024,Fresno State,,81.15,Benton,https://www.on3.com/rivals/artis-cole-176190/
Fresno State,Raylen Sharpe,,,Committed,,Missouri State University,Fresno State Bulldogs,81.50,Allen,https://www.on3.com/rivals/raylen-sharpe-98944/
Fresno State,Chedon James,WR,SO,Committed,,Idaho State,Fresno State Bulldogs,79.91,St. John Bosco,https://www.on3.com/rivals/chedon-james-147922/
Fresno State,Deijon Laffitte,DL,FR,Entered,4/25/2024,USC,,85.00,Colony,https://www.on3.com/rivals/deijon-laffitte-154382/
Fresno State,RJ Regan,CB,RS-SO,Entered,4/16/2024,Arizona State,,86.00,Orange Lutheran,https://www.on3.com/rivals/rj-regan-101270/
Fresno State,Logan Fife,QB,JR,Committed,,Fresno State,Montana Grizzlies,82.85,Tracy,https://www.on3.com/rivals/logan-fife-79718/
Fresno State,Jairus Satele,DL,RS-FR,Committed,,San Jose State,Fresno State Bulldogs,83.00,St. John Bosco,https://www.on3.com/rivals/jairus-satele-53205/
Fresno State,Korey Foreman,EDGE,JR,Committed,,USC,Fresno State Bulldogs,90.73,Centennial,https://www.on3.com/rivals/korey-foreman-75863/
Fresno State,Jairus Satele,DL,RS-FR,Entered,12/31/2023,San Jose State,,83.00,St. John Bosco,https://www.on3.com/rivals/jairus-satele-53205/
Fresno State,Tre Watson,TE,JR,Committed,,Fresno State,Washington Huskies,80.34,Cleveland,https://www.on3.com/rivals/tre-watson-115072/
Fresno State,Damien Moore,RB,SR,Entered,12/19/2023,Fresno State,,84.00,Bishop Amat,https://www.on3.com/rivals/damien-moore-28583/
Fresno State,Korey Foreman,EDGE,JR,Entered,12/19/2023,USC,,90.73,Centennial,https://www.on3.com/rivals/korey-foreman-75863/
Fresno State,Tre Watson,TE,JR,Entered,12/18/2023,Fresno State,UCLA,80.34,Cleveland,https://www.on3.com/rivals/tre-watson-115072/
Fresno State,Raymond Scott,LB,SR,Entered,12/05/2023,Fresno State,,85.00,Narbonne,https://www.on3.com/rivals/raymond-scott-99027/
Fresno State,Hayden Pulis,IOL,JR,Entered,12/04/2023,Fresno State,,82.00,Hanford,https://www.on3.com/rivals/hayden-pulis-175644/
Fresno State,Chedon James,WR,SO,Entered,12/04/2023,Idaho State,,79.91,St. John Bosco,https://www.on3.com/rivals/chedon-james-147922/
Fresno State,Logan Fife,QB,JR,Entered,12/04/2023,Fresno State,Montana,82.85,Tracy,https://www.on3.com/rivals/logan-fife-79718/
Fresno State,Chrishawn Gordon,S,RS-JR,Entered,12/01/2023,Fresno State,,84.00,Valley Center,https://www.on3.com/rivals/chrishawn-gordon-237071/
Fresno State,Tanner Blount,LB,SR,Entered,11/30/2023,Fresno State,,83.00,Buchanan,https://www.on3.com/rivals/tanner-blount-110056/
Fresno State,Raylen Sharpe,,,Entered,,Missouri State University,,81.50,Allen,https://www.on3.com/rivals/raylen-sharpe-98944/
Fresno State,Dean Clark,CB,RS-SR,Entered,,Fresno State,,79.77,Washington,https://www.on3.com/rivals/dean-clark-32895/
Georgia Southern,Bryce Bernard,LS,RS-SO,Committed,,USF,Georgia Southern Eagles,,Duncan U. Fletcher,https://www.on3.com/rivals/bryce-bernard-161499/
Georgia Southern,Chance Carroll,IOL,JR,Committed,,North Carolina,Georgia Southern Eagles,83.00,William Amos Hough,https://www.on3.com/rivals/chance-carroll-19757/
Georgia Southern,Tarian Lee Jr.,LB,RS-SR,Committed,,Georgia Southern,SMU Mustangs,84.00,Amos P. Godby,https://www.on3.com/rivals/tarian-lee-jr-110278/
Georgia Southern,Ethan Pouncey,CB,RS-SO,Committed,,Florida,Georgia Southern Eagles,84.00,Winter Park,https://www.on3.com/rivals/ethan-pouncey-43012/
Georgia Southern,Michael Lantz,K,RS-SR,Committed,,Georgia Southern,USC Trojans,80.02,Starr's Mill,https://www.on3.com/rivals/michael-lantz-87912/
Georgia Southern,CK Carter,OT,JR,Committed,,Georgia Southern,UTEP Miners,,Mays,https://www.on3.com/rivals/ck-carter-158143/
Georgia Southern,Tarian Lee Jr.,LB,RS-SR,Entered,4/25/2024,Georgia Southern,,84.00,Amos P. Godby,https://www.on3.com/rivals/tarian-lee-jr-110278/
Georgia Southern,Ethan Pouncey,CB,RS-SO,Entered,4/25/2024,Florida,Georgia Southern,84.00,Winter Park,https://www.on3.com/rivals/ethan-pouncey-43012/
Georgia Southern,Michael Lantz,K,RS-SR,Entered,4/17/2024,Georgia Southern,,80.02,Starr's Mill,https://www.on3.com/rivals/michael-lantz-87912/
Georgia Southern,Seth Robertson,CB,SR,Committed,,Avatar,Georgia Southern,84.50,Morgan County,https://www.on3.com/rivals/seth-robertson-106081/
Georgia Southern,CK Carter,OT,JR,Entered,3/04/2024,Georgia Southern,,,Mays,https://www.on3.com/rivals/ck-carter-158143/
Georgia Southern,Seth Robertson,CB,SR,Entered,1/18/2024,Avatar,Georgia Southern,84.50,Morgan County,https://www.on3.com/rivals/seth-robertson-106081/
Georgia Southern,TJ Smith,CB,JR,Withdrawn,,Georgia Southern,Georgia Southern,84.03,Hapeville Charter,https://www.on3.com/rivals/tj-smith-113153/
Georgia Southern,Isaiah Norris,CB,RS-SR,Committed,,South Carolina,Georgia Southern Eagles,83.00,TL Hanna,https://www.on3.com/rivals/isaiah-norris-49671/
Georgia Southern,Chance Gamble,S,JR,Entered,1/10/2024,Kennesaw State,,84.00,,https://www.on3.com/rivals/chance-gamble-197525/
Georgia Southern,Deontre Morris,S,JR,Entered,1/10/2024,Kennesaw State,,85.00,,https://www.on3.com/rivals/deontre-morris-197658/
Georgia Southern,Chance Carroll,IOL,JR,Entered,1/10/2024,North Carolina,,83.00,William Amos Hough,https://www.on3.com/rivals/chance-carroll-19757/
Georgia Southern,Justin Kanyuk,IOL,RS-FR,Committed,,North Carolina,Georgia Southern Eagles,82.00,Bethlehem Catholic,https://www.on3.com/rivals/justin-kanyuk-146134/
Georgia Southern,TJ Smith,CB,JR,Entered,1/08/2024,Georgia Southern,,84.03,Hapeville Charter,https://www.on3.com/rivals/tj-smith-113153/
Georgia Southern,Chance Gamble,S,JR,Committed,,Kennesaw State,Georgia Southern Eagles,84.00,,https://www.on3.com/rivals/chance-gamble-197525/
Georgia Southern,Deontre Morris,S,JR,Committed,,Kennesaw State,Georgia Southern Eagles,85.00,,https://www.on3.com/rivals/deontre-morris-197658/
Georgia Southern,Davon Hicks,LB,JR,Committed,,Washington State,Georgia Southern Eagles,84.00,Vero Beach,https://www.on3.com/rivals/davon-hicks-32447/
Georgia Southern,Rasheed Miller,OT,RS-JR,Committed,,Georgia Southern,Louisville Cardinals,84.33,Lake Wales,https://www.on3.com/rivals/rasheed-miller-98700/
Georgia Southern,LV Bunkley-Shelton,WR,RS-JR,Committed,,Oklahoma,Georgia Southern Eagles,84.00,Junipero Serra,https://www.on3.com/rivals/lv-bunkley-shelton-81009/
Georgia Southern,Lawson Bachelder,WR,RS-JR,Entered,1/04/2024,Avatar,Georgia Southern,84.00,Aquinas,https://www.on3.com/rivals/lawson-bachelder-157981/
Georgia Southern,Davon Hicks,LB,JR,Entered,1/02/2024,Washington State,,84.00,Vero Beach,https://www.on3.com/rivals/davon-hicks-32447/
Georgia Southern,Rasheed Miller,OT,RS-JR,Entered,1/02/2024,Georgia Southern,,84.33,Lake Wales,https://www.on3.com/rivals/rasheed-miller-98700/
Georgia Southern,LV Bunkley-Shelton,WR,RS-JR,Entered,12/26/2023,Oklahoma,,84.00,Junipero Serra,https://www.on3.com/rivals/lv-bunkley-shelton-81009/
Georgia Southern,Dexter Williams II,QB,RS-JR,Committed,,Indiana,Georgia Southern Eagles,81.85,Mount De Sales Academy,https://www.on3.com/rivals/dexter-williams-ii-36765/
Georgia Southern,Mark Langston,LS,RS-JR,Committed,,Georgia Southern,Indiana Hoosiers,79.00,Savannah Christian Prep,https://www.on3.com/rivals/mark-langston-239035/
Georgia Southern,Tyler Jordan,RB,RS-SR,Entered,12/18/2023,Avatar,Georgia Southern,82.00,Stratford Academy,https://www.on3.com/rivals/tyler-jordan-239533/
Georgia Southern,Chase Dial-Watson,S,RS-JR,Entered,12/18/2023,Avatar,Georgia Southern,83.00,Flowery Branch,https://www.on3.com/rivals/chase-dial-watson-239532/
Georgia Southern,Quincy Darnell,LB,RS-SR,Entered,12/18/2023,Georgia Southern,,82.00,Johns Creek,https://www.on3.com/rivals/quincy-darnell-97385/
Georgia Southern,Kierron Smith,DL,RS-SR,Entered,12/17/2023,Avatar,Georgia Southern,83.00,Fitzgerald,https://www.on3.com/rivals/kierron-smith-75161/
