School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Georgia Southern,Jallah Zeze,WR,RS-SO,Entered,1/06/2021,Avatar,Georgia Southern,81.00,Central Gwinnett,https://www.on3.com/rivals/jallah-zeze-54673/
Georgia Southern,Kenderick Duncan,S,RS-JR,Committed,,Avatar,Georgia Southern,78.55,Stockbridge,https://www.on3.com/rivals/kenderick-duncan-72848/
Georgia Southern,Shai Werts,WR,RS-SR,Entered,12/31/2020,Avatar,Georgia Southern,78.42,Newberry,https://www.on3.com/rivals/shai-werts-106219/
Georgia Southern,Kenderick Duncan,S,RS-JR,Entered,12/31/2020,Avatar,Georgia Southern,78.55,Stockbridge,https://www.on3.com/rivals/kenderick-duncan-72848/
Georgia Southern,James Graham,QB,JR,Committed,,Georgia Tech,Georgia Southern Eagles,90.00,Fitzgerald,https://www.on3.com/rivals/james-graham-55583/
Georgia Southern,James Graham,QB,JR,Entered,11/19/2020,Georgia Tech,Georgia Southern,90.00,Fitzgerald,https://www.on3.com/rivals/james-graham-55583/
Georgia State,Jeff Miller,IOL,FR,Entered,6/24/2021,Avatar,Georgia State,80.41,Armwood,https://www.on3.com/rivals/jeff-miller-59596/
Georgia State,Ja'Cyais Credle,WR,FR,Committed,,UCF,Georgia State Panthers,85.60,Carver,https://www.on3.com/rivals/jacyais-credle-50603/
Georgia State,Jordan Strachan,LB,RS-JR,Entered,1/08/2021,Georgia State,South Carolina,76.55,Camden County,https://www.on3.com/rivals/jordan-strachan-66067/
Georgia State,Jordan Strachan,LB,RS-JR,Committed,,Georgia State,South Carolina Gamecocks,76.55,Camden County,https://www.on3.com/rivals/jordan-strachan-66067/
Georgia State,Ja'Cyais Credle,WR,FR,Entered,1/07/2021,UCF,,85.60,Carver,https://www.on3.com/rivals/jacyais-credle-50603/
Georgia Tech,Kaleb Oliver,S,RS-JR,Committed,,Georgia Tech,Western Kentucky Hilltoppers,87.73,Oakland,https://www.on3.com/rivals/kaleb-oliver-70732/
Georgia Tech,Jahaziel Lee,OT,SR,Entered,10/16/2021,Avatar,Georgia Tech,79.05,Ponchatoula,https://www.on3.com/rivals/jahaziel-lee-52916/
Georgia Tech,Jahaziel Lee,OT,SR,Committed,,Avatar,Georgia Tech,79.05,Ponchatoula,https://www.on3.com/rivals/jahaziel-lee-52916/
Georgia Tech,Austin Kent,P,RS-SR,Committed,,Avatar,UCLA,80.01,Providence,https://www.on3.com/rivals/austin-kent-8478/
Georgia Tech,Austin Kent,P,RS-SR,Entered,8/01/2021,Avatar,UCLA,80.01,Providence,https://www.on3.com/rivals/austin-kent-8478/
Georgia Tech,Azende' Rey,WR,RS-SR,Committed,,Avatar,Florida A&M,,Walton,https://www.on3.com/rivals/azende-rey-9071/
Georgia Tech,Azende' Rey,WR,RS-SR,Entered,7/31/2021,Avatar,Florida A&M,,Walton,https://www.on3.com/rivals/azende-rey-9071/
Georgia Tech,Trad Beatty,QB,RS-SO,Committed,,Avatar,Temple,84.60,Ben Lippen School,https://www.on3.com/rivals/trad-beatty-114308/
Georgia Tech,Kenneth Kirby,OT,RS-SR,Committed,,Avatar,Norfolk State,,Menchville,https://www.on3.com/rivals/kenneth-kirby-73125/
Georgia Tech,Kenneth Kirby,OT,RS-SR,Entered,2/26/2021,Avatar,Norfolk State,,Menchville,https://www.on3.com/rivals/kenneth-kirby-73125/
Georgia Tech,Trad Beatty,QB,RS-SO,Entered,2/22/2021,Avatar,Temple,84.60,Ben Lippen School,https://www.on3.com/rivals/trad-beatty-114308/
Georgia Tech,Kaleb Oliver,S,RS-JR,Entered,2/18/2021,Georgia Tech,,87.73,Oakland,https://www.on3.com/rivals/kaleb-oliver-70732/
Georgia Tech,Brent Cimaglia,K,RS-JR,Committed,,Avatar,Tennessee,81.47,Page,https://www.on3.com/rivals/brent-cimaglia-13928/
Georgia Tech,Brent Cimaglia,K,RS-JR,Entered,1/29/2021,Avatar,Tennessee,81.47,Page,https://www.on3.com/rivals/brent-cimaglia-13928/
Georgia Tech,Tucker Gleason,QB,FR,Committed,,Georgia Tech,Toledo Rockets,84.87,Plant,https://www.on3.com/rivals/tucker-gleason-116813/
Georgia Tech,Kyric McGowan,WR,SR,Committed,,Northwestern,Georgia Tech Yellow Jackets,82.47,Dalton,https://www.on3.com/rivals/kyric-mcgowan-77244/
Georgia Tech,Kyric McGowan,WR,SR,Entered,1/02/2021,Northwestern,,82.47,Dalton,https://www.on3.com/rivals/kyric-mcgowan-77244/
Georgia Tech,Ahmarean Brown,WR,SO,Entered,12/31/2020,Georgia Tech,South Carolina,87.40,Jefferson,https://www.on3.com/rivals/ahmarean-brown-1916/
Georgia Tech,Ahmarean Brown,WR,SO,Committed,,Georgia Tech,South Carolina Gamecocks,87.40,Jefferson,https://www.on3.com/rivals/ahmarean-brown-1916/
Georgia Tech,Ayinde Eley,LB,RS-JR,Entered,12/28/2020,Maryland,Georgia Tech,87.50,Good Counsel,https://www.on3.com/rivals/ayinde-eley-9031/
Georgia Tech,Ayinde Eley,LB,RS-JR,Committed,,Maryland,Georgia Tech Yellow Jackets,87.50,Good Counsel,https://www.on3.com/rivals/ayinde-eley-9031/
Georgia Tech,Justice Dingle,EDGE,RS-SO,Entered,12/16/2020,Georgia Tech,,87.70,Bowling Green,https://www.on3.com/rivals/justice-dingle-68947/
Georgia Tech,Justice Dingle,EDGE,RS-SO,Committed,,Georgia Tech,Kentucky Wildcats,87.70,Bowling Green,https://www.on3.com/rivals/justice-dingle-68947/
Georgia Tech,Keion White,EDGE,RS-JR,Entered,12/15/2020,Old Dominion,Georgia Tech,76.32,Garner,https://www.on3.com/rivals/keion-white-71978/
Georgia Tech,Keion White,EDGE,RS-JR,Committed,,Old Dominion,Georgia Tech Yellow Jackets,76.32,Garner,https://www.on3.com/rivals/keion-white-71978/
Georgia Tech,Tucker Gleason,QB,FR,Entered,12/14/2020,Georgia Tech,,84.87,Plant,https://www.on3.com/rivals/tucker-gleason-116813/
Georgia Tech,James Graham,QB,JR,Committed,,Georgia Tech,Georgia Southern Eagles,90.00,Fitzgerald,https://www.on3.com/rivals/james-graham-55583/
Georgia Tech,Makius Scott,DL,FR,Committed,,South Carolina,Georgia Tech Yellow Jackets,85.67,Gainesville,https://www.on3.com/rivals/makius-scott-81391/
Georgia Tech,Makius Scott,DL,FR,Entered,12/05/2020,South Carolina,,85.67,Gainesville,https://www.on3.com/rivals/makius-scott-81391/
Georgia Tech,Kevin Harris,EDGE,RS-FR,Committed,,Alabama,Georgia Tech Yellow Jackets,93.11,Grayson,https://www.on3.com/rivals/kevin-harris-74147/
Georgia Tech,Kevin Harris,EDGE,RS-FR,Entered,12/04/2020,Alabama,,93.11,Grayson,https://www.on3.com/rivals/kevin-harris-74147/
Georgia Tech,Nick Pendley,IOL,RS-FR,Committed,,Mississippi State,Georgia Tech Yellow Jackets,87.07,Creekview,https://www.on3.com/rivals/nick-pendley-92853/
Georgia Tech,James Graham,QB,JR,Entered,11/19/2020,Georgia Tech,Georgia Southern,90.00,Fitzgerald,https://www.on3.com/rivals/james-graham-55583/
Georgia Tech,Nick Pendley,IOL,RS-FR,Entered,10/27/2020,Mississippi State,,87.07,Creekview,https://www.on3.com/rivals/nick-pendley-92853/
Georgia Tech,Kenyatta Watson II,CB,RS-FR,Entered,10/12/2020,Texas,,92.67,Grayson,https://www.on3.com/rivals/kenyatta-watson-ii-73549/
Georgia Tech,Kenyatta Watson II,CB,RS-FR,Committed,,Texas,Georgia Tech Yellow Jackets,92.67,Grayson,https://www.on3.com/rivals/kenyatta-watson-ii-73549/
Hawaii,Miles Reed,RB,RS-JR,Committed,,Avatar,Hawaii,77.27,Centennial,https://www.on3.com/rivals/miles-reed-89719/
Hawaii,Miles Reed,RB,RS-JR,Entered,12/15/2020,Avatar,Hawaii,77.27,Centennial,https://www.on3.com/rivals/miles-reed-89719/
Hawaii,Paul Scott,LB,RS-JR,Entered,12/14/2020,Avatar,Hawaii,82.47,McClymonds,https://www.on3.com/rivals/paul-scott-95818/
Hawaii,Akil Francisco,CB,RS-JR,Entered,11/16/2020,Avatar,Hawaii,77.32,Encinal,https://www.on3.com/rivals/akil-francisco-2346/
Hawaii,Zacchaeus McKinney,DL,RS-JR,Committed,,Oklahoma,Hawaii Rainbow Warriors,86.77,Weatherford,https://www.on3.com/rivals/zacchaeus-mckinney-122532/
Hawaii,Zacchaeus McKinney,DL,RS-JR,Entered,10/20/2020,Oklahoma,,86.77,Weatherford,https://www.on3.com/rivals/zacchaeus-mckinney-122532/
Houston,Amaud Willis-Dalton,LB,RS-JR,Entered,2/23/2022,Houston,,85.03,Cy Ranch,https://www.on3.com/rivals/amaud-willis-dalton-4240/
Houston,Noah Guzman,S,RS-SO,Committed,,West Virginia,Houston Cougars,,Bishop Amat,https://www.on3.com/rivals/noah-guzman-93618/
Houston,Justin Beadles,EDGE,FR,Committed,,Virginia Tech,Houston Cougars,83.80,Sandy Creek,https://www.on3.com/rivals/justin-beadles-69049/
Houston,Justin Beadles,EDGE,FR,Entered,5/21/2021,Virginia Tech,Houston,83.80,Sandy Creek,https://www.on3.com/rivals/justin-beadles-69049/
Houston,Tre Williams,EDGE,RS-SR,Committed,,Houston,Arkansas Razorbacks,87.73,Rock Bridge,https://www.on3.com/rivals/tre-williams-115083/
Houston,Tre Williams,EDGE,RS-SR,Entered,4/23/2021,Houston,Arkansas,87.73,Rock Bridge,https://www.on3.com/rivals/tre-williams-115083/
Houston,Seth Green,WR,RS-SR,Committed,,Minnesota,Houston Cougars,88.33,Allen,https://www.on3.com/rivals/seth-green-106020/
Houston,Jaylen Erwin,WR,SR,Committed,,UCLA,Houston Cougars,82.77,Ardrey Kell,https://www.on3.com/rivals/jaylen-erwin-58857/
Houston,Seth Green,WR,RS-SR,Entered,2/25/2021,Minnesota,Houston,88.33,Allen,https://www.on3.com/rivals/seth-green-106020/
Houston,Noah Guzman,S,RS-SO,Entered,2/05/2021,West Virginia,,,Bishop Amat,https://www.on3.com/rivals/noah-guzman-93618/
Houston,Kody Russey,IOL,RS-SR,Committed,,Louisiana Tech,Houston Cougars,77.27,Burleson,https://www.on3.com/rivals/kody-russey-75668/
Houston,Latrell Bankston,DL,JR,Committed,,Iowa State,Houston Cougars,89.76,Woodstock,https://www.on3.com/rivals/latrell-bankston-78466/
Houston,Kody Russey,IOL,RS-SR,Entered,1/20/2021,Louisiana Tech,Houston,77.27,Burleson,https://www.on3.com/rivals/kody-russey-75668/
Houston,Latrell Bankston,DL,JR,Entered,1/18/2021,Iowa State,,89.76,Woodstock,https://www.on3.com/rivals/latrell-bankston-78466/
Houston,Alex Hogan,CB,SO,Committed,,Texas Tech,Houston Cougars,86.17,Lamar,https://www.on3.com/rivals/alex-hogan-3099/
Houston,Jaylen Erwin,WR,SR,Entered,1/05/2021,UCLA,Houston,82.77,Ardrey Kell,https://www.on3.com/rivals/jaylen-erwin-58857/
Houston,KeSean Carter,WR,JR,Committed,,Texas Tech,Houston Cougars,85.30,The Woodlands,https://www.on3.com/rivals/kesean-carter-73765/
Houston,Alex Hogan,CB,SO,Entered,12/26/2020,Texas Tech,Houston,86.17,Lamar,https://www.on3.com/rivals/alex-hogan-3099/
Houston,KeSean Carter,WR,JR,Entered,12/16/2020,Texas Tech,,85.30,The Woodlands,https://www.on3.com/rivals/kesean-carter-73765/
Houston,Tre Williams,EDGE,RS-SR,Entered,12/11/2020,Missouri,,87.73,Rock Bridge,https://www.on3.com/rivals/tre-williams-115083/
Illinois,Kyron Cumby,RB,RS-FR,Committed,,Illinois,Texas Tech Red Raiders,84.70,Plano,https://www.on3.com/rivals/kyron-cumby-77265/
Illinois,Trevon Sidney,WR,SR,Committed,,Avatar,Illinois,92.70,Bishop Amat,https://www.on3.com/rivals/trevon-sidney-115612/
Illinois,Kyron Cumby,RB,RS-FR,Entered,6/29/2021,Illinois,,84.70,Plano,https://www.on3.com/rivals/kyron-cumby-77265/
Illinois,Ryan Johnson,QB,RS-JR,Committed,,Avatar,Northern Michigan,,Ashwaubenon,https://www.on3.com/rivals/ryan-johnson-147535/
Illinois,Ryan Johnson,QB,RS-JR,Entered,6/01/2021,Avatar,Northern Michigan,,Ashwaubenon,https://www.on3.com/rivals/ryan-johnson-147535/
Illinois,Delano Ware,S,JR,Committed,,Illinois,Western Michigan Broncos,81.08,El Cerrito,https://www.on3.com/rivals/delano-ware-33523/
Illinois,Artur Sitkowski,QB,RS-SO,Committed,,Rutgers,Illinois Fighting Illini,89.39,IMG Academy,https://www.on3.com/rivals/artur-sitkowski-7755/
Illinois,Artur Sitkowski,QB,RS-SO,Entered,4/16/2021,Rutgers,Illinois,89.39,IMG Academy,https://www.on3.com/rivals/artur-sitkowski-7755/
Illinois,Eddie Smith,S,SO,Committed,,Alabama,Illinois Fighting Illini,88.73,Salmen,https://www.on3.com/rivals/eddie-smith-40549/
Illinois,Eddie Smith,S,SO,Entered,1/14/2021,Alabama,,88.73,Salmen,https://www.on3.com/rivals/eddie-smith-40549/
Illinois,Trevon Sidney,WR,SR,Entered,1/13/2021,Avatar,Illinois,92.70,Bishop Amat,https://www.on3.com/rivals/trevon-sidney-115612/
Illinois,Max Rosenthal,RB,RS-JR,Committed,,Avatar,Michigan State,,New Trier,https://www.on3.com/rivals/max-rosenthal-86721/
Illinois,Max Rosenthal,RB,RS-JR,Entered,12/21/2020,Avatar,Michigan State,,New Trier,https://www.on3.com/rivals/max-rosenthal-86721/
Illinois,Delano Ware,S,JR,Entered,12/14/2020,Illinois,,81.08,El Cerrito,https://www.on3.com/rivals/delano-ware-33523/
Illinois,Roderick Perry,DL,,Entered,7/30/2020,Illinois,,,Cary,https://www.on3.com/rivals/roderick-perry-101612/
Illinois,Daniel Imatorbhebhe,TE,RS-JR,Entered,7/29/2020,Illinois,,87.43,North Gwinnett,https://www.on3.com/rivals/daniel-imatorbhebhe-137350/
Illinois,Chinedu Udeogu,DL,SR,Entered,5/16/2020,Avatar,Illinois,78.09,Georgetown Preparatory School,https://www.on3.com/rivals/chinedu-udeogu-21197/
Illinois,Brevyn Jones,OT,SO,Entered,4/30/2020,Illinois,,81.80,Huffman,https://www.on3.com/rivals/brevyn-jones-143736/
Illinois,Blake Jeresaty,IOL,SR,Entered,4/11/2020,Illinois,,,Bishop England,https://www.on3.com/rivals/blake-jeresaty-145275/
Illinois,Desmond Dan,WR,SR,Entered,4/09/2020,Illinois,,,Checotah,https://www.on3.com/rivals/desmond-dan-35554/
Indiana,Sampson James,RB,SO,Committed,,Indiana,Purdue Boilermakers,91.94,Avon,https://www.on3.com/rivals/sampson-james-142994/
Indiana,Sampson James,RB,SO,Entered,8/11/2021,Indiana,Purdue,91.94,Avon,https://www.on3.com/rivals/sampson-james-142994/
Indiana,Camron Buckley,WR,RS-JR,Entered,5/24/2021,Avatar,Texas A&M,88.03,Cedar Hill,https://www.on3.com/rivals/camron-buckley-18233/
Indiana,Camron Buckley,WR,RS-JR,Committed,,Avatar,Texas A&M,88.03,Cedar Hill,https://www.on3.com/rivals/camron-buckley-18233/
Indiana,TJ Ivy Jr.,TE,RS-SO,Committed,,Indiana,Coastal Carolina Chanticleers,82.20,Marist,https://www.on3.com/rivals/tj-ivy-jr-142631/
Indiana,Stephen Carr,RB,SR,Committed,,USC,Indiana Hoosiers,96.53,Summit,https://www.on3.com/rivals/stephen-carr-108370/
Indiana,Jaren Handy,DL,SO,Committed,,Auburn,Indiana Hoosiers,94.36,Hattiesburg,https://www.on3.com/rivals/jaren-handy-56897/
Indiana,Stephen Carr,RB,SR,Entered,5/11/2021,USC,,96.53,Summit,https://www.on3.com/rivals/stephen-carr-108370/
Indiana,Damarjhe Lewis,DL,FR,Entered,5/03/2021,Indiana,,86.23,Griffin,https://www.on3.com/rivals/damarjhe-lewis-28454/
Indiana,Jaren Handy,DL,SO,Entered,4/30/2021,Auburn,,94.36,Hattiesburg,https://www.on3.com/rivals/jaren-handy-56897/
Indiana,TJ Ivy Jr.,TE,RS-SO,Entered,4/08/2021,Indiana,,82.20,Marist,https://www.on3.com/rivals/tj-ivy-jr-142631/
Indiana,Jalen Mayala,EDGE,FR,Committed,,Indiana,UAB Blazers,,Archer,https://www.on3.com/rivals/jalen-mayala-54380/
Indiana,Jalen Mayala,EDGE,FR,Entered,2/07/2021,Indiana,,,Archer,https://www.on3.com/rivals/jalen-mayala-54380/
Indiana,Zach Carpenter,IOL,RS-FR,Committed,,Michigan,Indiana Hoosiers,88.07,Archbishop Moeller,https://www.on3.com/rivals/zach-carpenter-122630/
Indiana,Zach Carpenter,IOL,RS-FR,Entered,12/10/2020,Michigan,,88.07,Archbishop Moeller,https://www.on3.com/rivals/zach-carpenter-122630/
Indiana,Jovan Swann,DL,SR,Entered,3/26/2020,Avatar,Indiana,86.23,Center Grove,https://www.on3.com/rivals/jovan-swann-68300/
Indiana,Dylan Powell,IOL,SR,Entered,12/06/2019,Indiana,,83.03,Hannibal,https://www.on3.com/rivals/dylan-powell-40012/
Iowa,Matt Lorbeck,EDGE,,Entered,6/22/2020,Avatar,Iowa,76.77,Bay Port,https://www.on3.com/rivals/matt-lorbeck-85471/
Iowa,Jack Heflin,DL,,Entered,5/21/2020,Avatar,Iowa,78.55,Prophetstown,https://www.on3.com/rivals/jack-heflin-51138/
Iowa,Joe Ludwig,LB,,Entered,1/27/2020,Utah,,,Middleton,https://www.on3.com/rivals/joe-ludwig-62281/
Iowa,Coy Cronk,OT,SR,Entered,1/22/2020,Avatar,Iowa,86.93,Lafayette Central Catholic,https://www.on3.com/rivals/coy-cronk-26831/
Iowa,Joe Ludwig,LB,,Committed,,Utah,Iowa Hawkeyes,,Middleton,https://www.on3.com/rivals/joe-ludwig-62281/
Iowa State,Johnnie Lang,RB,RS-JR,Committed,,Iowa State,Arkansas State Red Wolves,79.05,Manatee,https://www.on3.com/rivals/johnnie-lang-63941/
Iowa State,Joshua Bailey,DL,RS-SR,Committed,,Avatar,Iowa State,80.27,Raines,https://www.on3.com/rivals/joshua-bailey-141250/
Iowa State,Andrew Mevis,K,SR,Committed,,Avatar,Fordham,81.20,Warsaw Community,https://www.on3.com/rivals/andrew-mevis-5219/
Iowa State,Andrew Mevis,K,SR,Entered,2/03/2021,Avatar,Fordham,81.20,Warsaw Community,https://www.on3.com/rivals/andrew-mevis-5219/
Iowa State,Jaquan Amos,S,RS-JR,Entered,2/02/2021,Avatar,Villanova,,Northeast,https://www.on3.com/rivals/jaquan-amos-56399/
Iowa State,Jaquan Amos,S,RS-JR,Committed,,Avatar,Villanova,,Northeast,https://www.on3.com/rivals/jaquan-amos-56399/
Iowa State,Latrell Bankston,DL,JR,Committed,,Iowa State,Houston Cougars,89.76,Woodstock,https://www.on3.com/rivals/latrell-bankston-78466/
Iowa State,Latrell Bankston,DL,JR,Entered,1/18/2021,Iowa State,,89.76,Woodstock,https://www.on3.com/rivals/latrell-bankston-78466/
Iowa State,Joshua Bailey,DL,RS-SR,Entered,1/07/2021,Avatar,Iowa State,80.27,Raines,https://www.on3.com/rivals/joshua-bailey-141250/
Iowa State,Johnnie Lang,RB,RS-JR,Entered,1/06/2021,Iowa State,,79.05,Manatee,https://www.on3.com/rivals/johnnie-lang-63941/
Iowa State,Greg Ross,CB,SR,Entered,5/17/2020,Avatar,Iowa State,85.53,Potomac,https://www.on3.com/rivals/greg-ross-46964/
Iowa State,Alex Probert,K,,Entered,2/10/2020,Avatar,Iowa State,77.25,Andover,https://www.on3.com/rivals/alex-probert-3330/
Jacksonville State,Darius Joiner,S,SR,Committed,,Jacksonville State,Western Illinois Leathernecks,,Handley,https://www.on3.com/rivals/darius-joiner-155317/
Jacksonville State,Darius Joiner,S,SR,Entered,4/04/2021,Jacksonville State,,,Handley,https://www.on3.com/rivals/darius-joiner-155317/
James Madison,Jawon Hamilton,RB,SR,Committed,,Avatar,James Madison,81.02,South Dade,https://www.on3.com/rivals/jawon-hamilton-58291/
James Madison,Jawon Hamilton,RB,SR,Entered,5/17/2021,Avatar,James Madison,81.02,South Dade,https://www.on3.com/rivals/jawon-hamilton-58291/
Kansas,Cornell Wheeler,LB,FR,Committed,,Michigan,Kansas Jayhawks,88.31,West Bloomfield,https://www.on3.com/rivals/cornell-wheeler-26488/
Kansas,Karon Prunty,CB,FR,Committed,,Kansas,South Carolina Gamecocks,82.38,I.C. Norcom,https://www.on3.com/rivals/karon-prunty-71351/
Kansas,Karon Prunty,CB,FR,Entered,6/06/2021,Kansas,,82.38,I.C. Norcom,https://www.on3.com/rivals/karon-prunty-71351/
Kansas,Cornell Wheeler,LB,FR,Entered,6/02/2021,Michigan,,88.31,West Bloomfield,https://www.on3.com/rivals/cornell-wheeler-26488/
Kansas,Michael Ford Jr,IOL,FR,Committed,,Buffalo,Kansas Jayhawks,77.82,Homewood-Flossmoor,https://www.on3.com/rivals/michael-ford-jr-87709/
Kansas,Michael Ford Jr,IOL,FR,Entered,5/14/2021,Buffalo,,77.82,Homewood-Flossmoor,https://www.on3.com/rivals/michael-ford-jr-87709/
Kansas,Davon Ferguson,S,RS-SR,Committed,,Kansas,Bowling Green Falcons,81.91,St. Vincent Pallotti,https://www.on3.com/rivals/davon-ferguson-32439/
Kansas,Da'Jon Terry,DL,RS-FR,Committed,,Kansas,Tennessee Volunteers,80.78,Meridian,https://www.on3.com/rivals/dajon-terry-27980/
Kansas,Da'Jon Terry,DL,RS-FR,Entered,5/05/2021,Kansas,,80.78,Meridian,https://www.on3.com/rivals/dajon-terry-27980/
Kansas,Stephon Robinson,WR,SR,Committed,,Kansas,Northwestern Wildcats,86.74,,https://www.on3.com/rivals/stephon-robinson-108574/
Kansas,Andrew Parchment,WR,SR,Committed,,Kansas,Florida State Seminoles,84.55,Cypress Bay,https://www.on3.com/rivals/andrew-parchment-5284/
Kansas,Andrew Parchment,WR,SR,Entered,12/31/2020,Kansas,,84.55,Cypress Bay,https://www.on3.com/rivals/andrew-parchment-5284/
Kansas,Stephon Robinson,WR,SR,Entered,12/15/2020,Kansas,,86.74,,https://www.on3.com/rivals/stephon-robinson-108574/
Kansas,Davon Ferguson,S,RS-SR,Entered,12/14/2020,Kansas,,81.91,St. Vincent Pallotti,https://www.on3.com/rivals/davon-ferguson-32439/
Kansas State,Keyon Mozee,ATH,FR,Committed,,Kansas State,Miami (OH) RedHawks,82.50,Lee's Summit North,https://www.on3.com/rivals/keyon-mozee-74677/
Kansas State,Keyon Mozee,ATH,FR,Entered,6/17/2021,Kansas State,,82.50,Lee's Summit North,https://www.on3.com/rivals/keyon-mozee-74677/
Kansas State,Timmy Horne,DL,RS-SR,Committed,,Charlotte,Kansas State Wildcats,76.82,Anson,https://www.on3.com/rivals/timmy-horne-141469/
Kansas State,Timmy Horne,DL,RS-SR,Entered,12/30/2020,Charlotte,,76.82,Anson,https://www.on3.com/rivals/timmy-horne-141469/
Kansas State,Briley Moore,TE,SR,Entered,5/08/2020,Avatar,Kansas State,,Blue Springs South,https://www.on3.com/rivals/briley-moore-14928/
Kansas State,Kiondre Thomas,CB,SR,Entered,4/13/2020,Avatar,Kansas State,83.53,Northside,https://www.on3.com/rivals/kiondre-thomas-75293/
Kansas State,Hunter Henry,S,SO,Entered,12/27/2019,Kansas State,,79.27,Lake Travis,https://www.on3.com/rivals/hunter-henry-48479/
Kent State,Tyler Berrong,LB,FR,Entered,4/11/2022,Avatar,Kent State,84.63,Atlantic,https://www.on3.com/rivals/tyler-berrong-117351/
Kent State,Damir Faison,EDGE,JR,Committed,,Avatar,East Carolina,82.77,Chambers,https://www.on3.com/rivals/damir-faison-28667/
Kent State,Taj Mustapha,WR,JR,Committed,,Wisconsin,Kent State Golden Flashes,85.60,West Bloomfield,https://www.on3.com/rivals/taj-mustapha-109869/
Kent State,Damir Faison,EDGE,JR,Entered,6/28/2021,Avatar,East Carolina,82.77,Chambers,https://www.on3.com/rivals/damir-faison-28667/
Kent State,Asher Frow,EDGE,SR,Committed,,Avatar,North Texas,,Troy,https://www.on3.com/rivals/asher-frow-7823/
Kent State,Quentin Jones,DL,SO,Committed,,Avatar,Kent State,77.82,Amos P. Godby,https://www.on3.com/rivals/quentin-jones-143940/
Kent State,Oly Okombi,DL,RS-FR,Committed,,Avatar,Kent State,,Montgomery Blair,https://www.on3.com/rivals/oly-okombi-94359/
Kent State,Tyler Thomas,IOL,FR,Committed,,Kent State,Grambling State Tigers,78.85,St. Frances Academy,https://www.on3.com/rivals/tyler-thomas-118168/
Kent State,Tyler Thomas,IOL,FR,Entered,5/13/2021,Kent State,,78.85,St. Frances Academy,https://www.on3.com/rivals/tyler-thomas-118168/
Kent State,Aaron Hackett,TE,SR,Committed,,Syracuse,Kent State Golden Flashes,80.35,Venice,https://www.on3.com/rivals/aaron-hackett-526/
Kent State,Jordan Revels,EDGE,SO,Committed,,Texas State,Kent State Golden Flashes,78.27,North Shore,https://www.on3.com/rivals/jordan-revels-65939/
Kent State,Taj Mustapha,WR,JR,Entered,4/26/2021,Wisconsin,,85.60,West Bloomfield,https://www.on3.com/rivals/taj-mustapha-109869/
Kent State,Oly Okombi,DL,RS-FR,Entered,4/14/2021,Avatar,Kent State,,Montgomery Blair,https://www.on3.com/rivals/oly-okombi-94359/
Kent State,Quentin Jones,DL,SO,Entered,3/23/2021,Avatar,Kent State,77.82,Amos P. Godby,https://www.on3.com/rivals/quentin-jones-143940/
Kent State,Asher Frow,EDGE,SR,Entered,3/14/2021,Avatar,North Texas,,Troy,https://www.on3.com/rivals/asher-frow-7823/
Kent State,Jaylen DeCoteau,CB,SO,Committed,,Avatar,Kent State,78.55,St. Augustine Prep,https://www.on3.com/rivals/jaylen-decoteau-58848/
Kent State,Nykeim Johnson,WR,SR,Committed,,Syracuse,Kent State Golden Flashes,83.73,Friendship Academy,https://www.on3.com/rivals/nykeim-johnson-142229/
Kent State,Antwaine Richardson,S,RS-SR,Committed,,Avatar,Maryland,83.80,Atlantic,https://www.on3.com/rivals/antwaine-richardson-7188/
Kent State,Jordan Revels,EDGE,SO,Entered,1/02/2021,Texas State,,78.27,North Shore,https://www.on3.com/rivals/jordan-revels-65939/
Kent State,Nico Bolden,S,RS-JR,Committed,,Avatar,New Mexico,81.83,Woodbury,https://www.on3.com/rivals/nico-bolden-93176/
Kent State,Nykeim Johnson,WR,SR,Entered,12/23/2020,Syracuse,,83.73,Friendship Academy,https://www.on3.com/rivals/nykeim-johnson-142229/
Kent State,Antwaine Richardson,S,RS-SR,Entered,12/21/2020,Avatar,Maryland,83.80,Atlantic,https://www.on3.com/rivals/antwaine-richardson-7188/
Kent State,Nico Bolden,S,RS-JR,Entered,12/15/2020,Avatar,New Mexico,81.83,Woodbury,https://www.on3.com/rivals/nico-bolden-93176/
Kent State,Jaylen DeCoteau,CB,SO,Entered,12/14/2020,Avatar,Kent State,78.55,St. Augustine Prep,https://www.on3.com/rivals/jaylen-decoteau-58848/
Kent State,Aaron Hackett,TE,SR,Entered,12/07/2020,Syracuse,,80.35,Venice,https://www.on3.com/rivals/aaron-hackett-526/
Liberty,Gaberiel Fuster,LB,FR,Entered,10/14/2021,Avatar,Liberty,78.47,Deep Creek,https://www.on3.com/rivals/gaberiel-fuster-44631/
Liberty,Austin Lewis,DL,JR,Committed,,Liberty,East Tennessee State Buccaneers,78.77,David Crockett,https://www.on3.com/rivals/austin-lewis-237596/
Liberty,Louis Taylor,S,FR,Entered,6/16/2021,Avatar,Liberty,76.74,Magna Vista,https://www.on3.com/rivals/louis-taylor-80240/
Liberty,Chris Ferguson,QB,SR,Committed,,Avatar,Liberty,,La Salle College,https://www.on3.com/rivals/chris-ferguson-21705/
Liberty,Austin Lewis,DL,JR,Entered,5/29/2021,Liberty,,78.77,David Crockett,https://www.on3.com/rivals/austin-lewis-237596/
