School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Jacksonville State,Fred Perry,S,JR,Entered,12/20/2024,Jacksonville State,,87.36,Warner Robins,https://www.on3.com/rivals/fred-perry-196718/
Jacksonville State,Jabari Mack,CB,SO,Committed,,Jacksonville State,Louisville Cardinals,84.28,First Coast,https://www.on3.com/rivals/jabari-mack-196671/
Jacksonville State,Fred Davis II,CB,SR,Entered,12/19/2024,Jacksonville State,,85.06,Trinity Christian Academy,https://www.on3.com/rivals/fred-davis-ii-44201/
Jacksonville State,Geimere Latimer,CB,SO,Entered,12/19/2024,Jacksonville State,,87.43,Sandy Creek,https://www.on3.com/rivals/geimere-latimer-159093/
Jacksonville State,Trevor Woods,S,SR,Entered,12/18/2024,Colorado,Jacksonville State,83.93,Taylor,https://www.on3.com/rivals/trevor-woods-115884/
Jacksonville State,Reginald Hughes,LB,SR,Committed,,Jacksonville State,Colorado Buffaloes,86.10,Rosa Fort,https://www.on3.com/rivals/reginald-hughes-146112/
Jacksonville State,Cam Cook,RB,SO,Entered,12/17/2024,TCU,Jacksonville State,86.50,Stony Point,https://www.on3.com/rivals/cam-cook-147286/
Jacksonville State,Zechariah Poyser,S,SO,Committed,,Jacksonville State,Miami Hurricanes,92.37,Wildwood,https://www.on3.com/rivals/zechariah-poyser-177261/
Jacksonville State,Cam Vaughn,WR,SO,Entered,12/16/2024,Jacksonville State,,87.33,Temple,https://www.on3.com/rivals/cam-vaughn-177233/
Jacksonville State,Tyrin Taylor,S,SR,Entered,12/16/2024,Memphis,Jacksonville State,84.00,William Amos Hough,https://www.on3.com/rivals/tyrin-taylor-118706/
Jacksonville State,Jabari Mack,CB,SO,Entered,12/16/2024,Jacksonville State,,84.28,First Coast,https://www.on3.com/rivals/jabari-mack-196671/
Jacksonville State,Jibreel Al-amin,LB,RS-SO,Entered,12/16/2024,Jacksonville State,Marshall,85.00,Freedom,https://www.on3.com/rivals/jibreel-al-amin-61545/
Jacksonville State,Derek Carter,CB,RS-JR,Entered,12/16/2024,Jacksonville State,,83.89,Gardendale,https://www.on3.com/rivals/derek-carter-34664/
Jacksonville State,Austin Ambush,S,SR,Entered,12/10/2024,Jacksonville State,,84.00,Damascus,https://www.on3.com/rivals/austin-ambush-177269/
Jacksonville State,Kevin Ellis,DL,RS-JR,Entered,12/10/2024,Jacksonville State,,81.00,Woodland,https://www.on3.com/rivals/kevin-ellis-179723/
Jacksonville State,Gavin Wimsatt,QB,SR,Entered,12/09/2024,Kentucky,,83.89,Owensboro,https://www.on3.com/rivals/gavin-wimsatt-45482/
Jacksonville State,Tee Denson,S,RS-SR,Entered,12/09/2024,Jacksonville State,,84.00,Cedar Grove,https://www.on3.com/rivals/tee-denson-111111/
Jacksonville State,Anthony Benjamin,WR,SO,Entered,12/09/2024,Jacksonville State,,81.00,Dunbar,https://www.on3.com/rivals/anthony-benjamin-5885/
Jacksonville State,Reginald Hughes,LB,SR,Entered,12/09/2024,Jacksonville State,,86.10,Rosa Fort,https://www.on3.com/rivals/reginald-hughes-146112/
Jacksonville State,Tar'varish Dawson,WR,RS-JR,Entered,12/09/2024,Jacksonville State,,84.00,Lehigh Senior,https://www.on3.com/rivals/tarvarish-dawson-110253/
Jacksonville State,Kaiden Arnold,OT,SO,Entered,12/09/2024,Jacksonville State,,83.18,Escambia County,https://www.on3.com/rivals/kaiden-arnold-154881/
Jacksonville State,Zechariah Poyser,S,SO,Entered,12/09/2024,Jacksonville State,,92.37,Wildwood,https://www.on3.com/rivals/zechariah-poyser-177261/
Jacksonville State,Jaleel Birdsong,LB,RS-SO,Entered,12/09/2024,Avatar,Jacksonville State,,Sparkman,https://www.on3.com/rivals/jaleel-birdsong-196544/
Jacksonville State,Dee Newsome,CB,RS-FR,Entered,1/09/2024,Jacksonville State,,,Deshler Sch,https://www.on3.com/rivals/dee-newsome-283759/
James Madison,Za'Ron Collins,WR,SO,Committed,,Tusculum University,James Madison Dukes,,Monsignor Pace,https://www.on3.com/rivals/zaron-collins-151425/
James Madison,Patrick Rea,P,RS-SO,Committed,,Louisiana Tech,James Madison Dukes,80.00,,https://www.on3.com/rivals/patrick-rea-200357/
James Madison,Jack Mowrey,LS,RS-FR,Committed,,James Madison,Hawaii Rainbow Warriors,80.00,Ardrey Kell,https://www.on3.com/rivals/jack-mowrey-175302/
James Madison,Arrion Concepcion,WR,FR,Committed,,Kansas State,James Madison Dukes,84.00,Chambers,https://www.on3.com/rivals/arrion-concepcion-156265/
James Madison,Antoine Booth,CB,RS-JR,Committed,,James Madison,North Dakota State Bison,82.00,DeMatha Catholic,https://www.on3.com/rivals/antoine-booth-6769/
James Madison,Turner Schmidt,EDGE,FR,Committed,,Robert Morris,James Madison Dukes,86.00,Hilliard Davidson,https://www.on3.com/rivals/turner-schmidt-235805/
James Madison,Cameron Jones,OT,RS-FR,Committed,,James Madison,Kentucky Wildcats,80.74,Weir,https://www.on3.com/rivals/cameron-jones-155674/
James Madison,Noe Ruelas,K,SR,Committed,,James Madison,UCF Knights,80.00,Hall,https://www.on3.com/rivals/noe-ruelas-180517/
James Madison,Quincy Jenkins,IOL,SR,Committed,,James Madison,Western Kentucky Hilltoppers,85.00,Brookwood,https://www.on3.com/rivals/quincy-jenkins-185681/
James Madison,Elijah Culp,CB,RS-JR,Committed,,Charlotte,James Madison Dukes,84.67,Mallard Creek,https://www.on3.com/rivals/elijah-culp-41141/
James Madison,Jayden Studio,LB,FR,Committed,,Kent State,James Madison Dukes,83.50,Perry,https://www.on3.com/rivals/jayden-studio-236304/
James Madison,Jordan Fuller,RB,SR,Committed,,Holy Cross,James Madison Dukes,84.00,The Governors Academy,https://www.on3.com/rivals/jordan-fuller-187921/
James Madison,Yamir Knight,WR,SO,Committed,,James Madison,SMU Mustangs,84.45,Smyrna,https://www.on3.com/rivals/yamir-knight-159102/
James Madison,Tyjai Hopper,S,FR,Committed,,James Madison,Oregon State Beavers,84.00,Alpharetta,https://www.on3.com/rivals/tyjai-hopper-152987/
James Madison,James Pogorelc,OT,SR,Committed,,Duke,James Madison Dukes,84.50,Chantilly,https://www.on3.com/rivals/james-pogorelc-55824/
James Madison,Ken Willis,CB,RS-SO,Committed,,Cincinnati,James Madison Dukes,84.00,Colerain,https://www.on3.com/rivals/ken-willis-72663/
James Madison,Isaiah Alston,WR,SR,Committed,,Iowa State,James Madison Dukes,83.29,U.S. Military Academy Prep,https://www.on3.com/rivals/isaiah-alston-179989/
James Madison,Jack Mowrey,LS,RS-FR,Entered,4/26/2025,James Madison,,80.00,Ardrey Kell,https://www.on3.com/rivals/jack-mowrey-175302/
James Madison,Braeden Wisloski,WR,SO,Committed,,Maryland,James Madison Dukes,84.83,Southern Columbia Area,https://www.on3.com/rivals/braeden-wisloski-152592/
James Madison,Chauncey Logan Jr.,CB,JR,Committed,,James Madison,Memphis Tigers,86.00,Salem,https://www.on3.com/rivals/chauncey-logan-jr-145866/
James Madison,Turner Schmidt,EDGE,FR,Entered,4/22/2025,Robert Morris,,86.00,Hilliard Davidson,https://www.on3.com/rivals/turner-schmidt-235805/
James Madison,Quincy Jenkins,IOL,SR,Entered,4/21/2025,James Madison,,85.00,Brookwood,https://www.on3.com/rivals/quincy-jenkins-185681/
James Madison,Chauncey Logan Jr.,CB,JR,Entered,4/18/2025,James Madison,,86.00,Salem,https://www.on3.com/rivals/chauncey-logan-jr-145866/
James Madison,Noe Ruelas,K,SR,Entered,4/18/2025,James Madison,,80.00,Hall,https://www.on3.com/rivals/noe-ruelas-180517/
James Madison,Billy Atkins,QB,RS-JR,Entered,4/18/2025,James Madison,,81.00,Mount Saint Joseph,https://www.on3.com/rivals/billy-atkins-10427/
James Madison,Isaiah Alston,WR,SR,Entered,4/17/2025,Iowa State,,83.29,U.S. Military Academy Prep,https://www.on3.com/rivals/isaiah-alston-179989/
James Madison,Carter Banks,EDGE,RS-JR,Entered,4/17/2025,James Madison,,81.00,Heritage,https://www.on3.com/rivals/carter-banks-196949/
James Madison,RoyMarr Thomas,EDGE,FR,Entered,4/16/2025,James Madison,,82.00,Plant,https://www.on3.com/rivals/roymarr-thomas-155878/
James Madison,Braeden Wisloski,WR,SO,Entered,4/16/2025,Maryland,,84.83,Southern Columbia Area,https://www.on3.com/rivals/braeden-wisloski-152592/
James Madison,Ken Willis,CB,RS-SO,Entered,4/16/2025,Cincinnati,,84.00,Colerain,https://www.on3.com/rivals/ken-willis-72663/
James Madison,Arrion Concepcion,WR,FR,Entered,4/16/2025,Kansas State,,84.00,Chambers,https://www.on3.com/rivals/arrion-concepcion-156265/
James Madison,Trevell Mullen,CB,RS-SO,Entered,4/16/2025,James Madison,,85.00,Coconut Creek,https://www.on3.com/rivals/trevell-mullen-115496/
James Madison,Kyle Lenhart,IOL,RS-FR,Entered,4/16/2025,James Madison,,81.00,Shenango,https://www.on3.com/rivals/kyle-lenhart-162025/
James Madison,Samson Ogunade,DL,RS-FR,Entered,4/16/2025,James Madison,,82.00,Bishop O'Connell,https://www.on3.com/rivals/samson-ogunade-162051/
James Madison,Hunter McLain,IOL,RS-SO,Entered,4/16/2025,James Madison,,82.00,Lord Botetourt,https://www.on3.com/rivals/hunter-mclain-48536/
James Madison,Tyjai Hopper,S,FR,Entered,4/16/2025,James Madison,,84.00,Alpharetta,https://www.on3.com/rivals/tyjai-hopper-152987/
James Madison,Breon Brown,OT,RS-FR,Entered,4/15/2025,James Madison,,81.00,Varina,https://www.on3.com/rivals/breon-brown-250621/
James Madison,Yamir Knight,WR,SO,Entered,4/15/2025,James Madison,,84.45,Smyrna,https://www.on3.com/rivals/yamir-knight-159102/
James Madison,Micah Pennix,DL,FR,Entered,4/15/2025,James Madison,,81.00,Brookville,https://www.on3.com/rivals/micah-pennix-158186/
James Madison,Brett Griffis,QB,RS-SO,Entered,4/15/2025,James Madison,,84.00,Broad Run,https://www.on3.com/rivals/brett-griffis-14127/
James Madison,Cameron Jones,OT,RS-FR,Entered,4/15/2025,James Madison,,80.74,Weir,https://www.on3.com/rivals/cameron-jones-155674/
James Madison,Evan Spivey,S,RS-FR,Entered,4/15/2025,James Madison,,82.00,Germantown Academy,https://www.on3.com/rivals/evan-spivey-43424/
James Madison,Marcellus Nash,DL,FR,Entered,4/15/2025,James Madison,,84.00,New Life Christian Academy,https://www.on3.com/rivals/marcellus-nash-158994/
James Madison,Antoine Booth,CB,RS-JR,Entered,4/11/2025,James Madison,North Dakota State,82.00,DeMatha Catholic,https://www.on3.com/rivals/antoine-booth-6769/
James Madison,Jayden Studio,LB,FR,Entered,4/04/2025,Kent State,,83.50,Perry,https://www.on3.com/rivals/jayden-studio-236304/
James Madison,Patrick Rea,P,RS-SO,Entered,3/12/2025,Louisiana Tech,,80.00,,https://www.on3.com/rivals/patrick-rea-200357/
James Madison,James Pogorelc,OT,SR,Entered,2/27/2025,Duke,,84.50,Chantilly,https://www.on3.com/rivals/james-pogorelc-55824/
James Madison,Camden Coleman,QB,SO,Committed,,Richmond,James Madison Dukes,,Glenn,https://www.on3.com/rivals/camden-coleman-229053/
James Madison,Matthew Sluka,QB,SR,Committed,,UNLV,James Madison Dukes,88.63,Kellenberg Memorial,https://www.on3.com/rivals/matthew-sluka-188221/
James Madison,Nick DeGennaro,WR,SR,Committed,,Richmond,James Madison Dukes,82.23,Hun School,https://www.on3.com/rivals/nick-degennaro-92445/
James Madison,Cameron Ross,WR,RS-SR,Committed,,James Madison,Virginia Cavaliers,85.06,St. John's College,https://www.on3.com/rivals/cameron-ross-18051/
James Madison,Jamari Somerville,S,RS-FR,Committed,,James Madison,Akron Zips,81.00,Henry E. Lackey,https://www.on3.com/rivals/jamari-somerville-156644/
James Madison,Cameron Ross,WR,RS-SR,Entered,1/09/2025,James Madison,,85.06,St. John's College,https://www.on3.com/rivals/cameron-ross-18051/
James Madison,Abdur-Rahmaan Yaseen,WR,RS-SR,Entered,1/07/2025,USF,James Madison,83.82,Walled Lake Western,https://www.on3.com/rivals/abdur-rahmaan-yaseen-941/
James Madison,Jaylan Sanchez,WR,JR,Committed,,Villanova,James Madison Dukes,86.00,St. Thomas Aquinas,https://www.on3.com/rivals/jaylan-sanchez-58784/
James Madison,Tyshawn Wyatt,IOL,RS-SR,Committed,,James Madison,Virginia Cavaliers,84.73,Henrico,https://www.on3.com/rivals/tyshawn-wyatt-118967/
James Madison,Aiden Gobaira,EDGE,RS-SO,Committed,,Notre Dame,James Madison Dukes,83.33,Chantilly,https://www.on3.com/rivals/aiden-gobaira-2072/
James Madison,Eric O'Neill,EDGE,RS-JR,Committed,,James Madison,Rutgers Scarlet Knights,89.86,Tottenville,https://www.on3.com/rivals/eric-oneill-42304/
James Madison,Curtis Harris-Lopez,S,SR,Committed,,Holy Cross,James Madison Dukes,85.00,Nashua North,https://www.on3.com/rivals/curtis-harris-lopez-187958/
James Madison,Jamari Somerville,S,RS-FR,Entered,12/29/2024,James Madison,Akron,81.00,Henry E. Lackey,https://www.on3.com/rivals/jamari-somerville-156644/
James Madison,Desmond Green,WR,RS-JR,Entered,12/26/2024,James Madison,,82.00,Salem,https://www.on3.com/rivals/desmond-green-247419/
James Madison,Chantz Harley,CB,SR,Committed,,Maryland,James Madison Dukes,84.00,Landon School,https://www.on3.com/rivals/chantz-harley-157696/
James Madison,Zach Greenberg,IOL,SO,Committed,,North Carolina,James Madison Dukes,87.00,,https://www.on3.com/rivals/zach-greenberg-187204/
James Madison,Xavier Holmes,EDGE,SR,Committed,,Maine,James Madison Dukes,,Clarksburg,https://www.on3.com/rivals/xavier-holmes-247275/
James Madison,Tyshawn Wyatt,IOL,RS-SR,Entered,12/21/2024,James Madison,,84.73,Henrico,https://www.on3.com/rivals/tyshawn-wyatt-118967/
James Madison,Lacota Dippre,EDGE,RS-FR,Committed,,Charlotte,James Madison Dukes,87.00,Lakeland,https://www.on3.com/rivals/lacota-dippre-162020/
James Madison,Eric O'Neill,EDGE,RS-JR,Entered,12/20/2024,James Madison,,89.86,Tottenville,https://www.on3.com/rivals/eric-oneill-42304/
James Madison,Jesse Ramil,IOL,RS-JR,Committed,,James Madison,Mississippi State Bulldogs,,Binghamton,https://www.on3.com/rivals/jesse-ramil-239230/
James Madison,Kemarion Baldwin,RB,RS-FR,Entered,12/13/2024,James Madison,,82.00,Saint Pauls,https://www.on3.com/rivals/kemarion-baldwin-155725/
James Madison,Darold DeNgohe,DL,RS-FR,Committed,,James Madison,Rutgers Scarlet Knights,84.28,La Salle College,https://www.on3.com/rivals/darold-dengohe-150201/
James Madison,Chantz Harley,CB,SR,Entered,12/10/2024,Maryland,,84.00,Landon School,https://www.on3.com/rivals/chantz-harley-157696/
James Madison,Darold DeNgohe,DL,RS-FR,Entered,12/10/2024,James Madison,,84.28,La Salle College,https://www.on3.com/rivals/darold-dengohe-150201/
James Madison,Xavier Holmes,EDGE,SR,Entered,12/09/2024,Maine,,,Clarksburg,https://www.on3.com/rivals/xavier-holmes-247275/
James Madison,Jaylan Sanchez,WR,JR,Entered,12/09/2024,Villanova,,86.00,St. Thomas Aquinas,https://www.on3.com/rivals/jaylan-sanchez-58784/
James Madison,Zach Greenberg,IOL,SO,Entered,12/09/2024,North Carolina,,87.00,,https://www.on3.com/rivals/zach-greenberg-187204/
James Madison,Chris Lofton,WR,RS-FR,Entered,12/09/2024,James Madison,,81.00,AC Flora,https://www.on3.com/rivals/chris-lofton-162514/
James Madison,Za'Ron Collins,WR,SO,Entered,12/09/2024,Tusculum University,,,Monsignor Pace,https://www.on3.com/rivals/zaron-collins-151425/
James Madison,Nick DeGennaro,WR,SR,Entered,12/09/2024,Richmond,,82.23,Hun School,https://www.on3.com/rivals/nick-degennaro-92445/
James Madison,Jesse Ramil,IOL,RS-JR,Entered,12/09/2024,James Madison,,,Binghamton,https://www.on3.com/rivals/jesse-ramil-239230/
James Madison,Max Moss,WR,SO,Entered,12/09/2024,James Madison,,82.00,Archbishop Spalding,https://www.on3.com/rivals/max-moss-162798/
James Madison,Camden Coleman,QB,SO,Entered,12/02/2024,Richmond,,,Glenn,https://www.on3.com/rivals/camden-coleman-229053/
James Madison,Lacota Dippre,EDGE,RS-FR,Entered,11/30/2024,Charlotte,,87.00,Lakeland,https://www.on3.com/rivals/lacota-dippre-162020/
James Madison,Curtis Harris-Lopez,S,SR,Entered,11/26/2024,Holy Cross,,85.00,Nashua North,https://www.on3.com/rivals/curtis-harris-lopez-187958/
James Madison,Jordan Fuller,RB,SR,Entered,11/26/2024,Holy Cross,,84.00,The Governors Academy,https://www.on3.com/rivals/jordan-fuller-187921/
James Madison,Elijah Culp,CB,RS-JR,Entered,11/22/2024,Charlotte,,84.67,Mallard Creek,https://www.on3.com/rivals/elijah-culp-41141/
James Madison,Matthew Sluka,QB,SR,Entered,10/30/2024,UNLV,,88.63,Kellenberg Memorial,https://www.on3.com/rivals/matthew-sluka-188221/
James Madison,Aiden Gobaira,EDGE,RS-SO,Entered,10/22/2024,Notre Dame,,83.33,Chantilly,https://www.on3.com/rivals/aiden-gobaira-2072/
Kansas,Damarius McGhee,CB,RS-JR,Committed,,Kansas,Florida Atlantic Owls,86.00,Pensacola Catholic,https://www.on3.com/rivals/damarius-mcghee-28451/
Kansas,Jaidyn Doss,WR,RS-FR,Committed,,Nebraska,Kansas Jayhawks,87.00,Raymore-Peculiar,https://www.on3.com/rivals/jaidyn-doss-53140/
Kansas,Jaidyn Doss,WR,RS-FR,Entered,7/09/2025,Nebraska,,87.00,Raymore-Peculiar,https://www.on3.com/rivals/jaidyn-doss-53140/
Kansas,Damarius McGhee,CB,RS-JR,Entered,7/02/2025,Kansas,,86.00,Pensacola Catholic,https://www.on3.com/rivals/damarius-mcghee-28451/
Kansas,Boden Groen,TE,SR,Committed,,Rice,Kansas Jayhawks,85.06,Mater Dei,https://www.on3.com/rivals/boden-groen-150543/
Kansas,Bai Jobe,EDGE,RS-FR,Committed,,Kansas,Miami (OH) RedHawks,87.00,Community Christian School,https://www.on3.com/rivals/bai-jobe-145767/
Kansas,Keyan Burnett,TE,SR,Committed,,Kansas,Arizona Wildcats,91.76,Servite,https://www.on3.com/rivals/keyan-burnett-74630/
Kansas,Keyan Burnett,TE,SR,Entered,4/28/2025,Kansas,,91.76,Servite,https://www.on3.com/rivals/keyan-burnett-74630/
Kansas,Griffin Koch,WR,RS-SO,Committed,,Kansas,Connecticut Huskies,81.00,IMG Academy,https://www.on3.com/rivals/griffin-koch-223811/
Kansas,Enrique Cruz,OT,RS-JR,Committed,,Syracuse,Kansas Jayhawks,85.00,Willowbrook,https://www.on3.com/rivals/enrique-cruz-41902/
Kansas,Syeed Gibbs,CB,RS-SO,Committed,,Georgia Tech,Kansas Jayhawks,84.67,Everett,https://www.on3.com/rivals/syeed-gibbs-228799/
Kansas,Leroy Harris,EDGE,FR,Committed,,Chattanooga,Kansas Jayhawks,85.00,Christ Presbyterian Academy,https://www.on3.com/rivals/leroy-harris-173840/
Kansas,Bai Jobe,EDGE,RS-FR,Entered,4/21/2025,Kansas,,87.00,Community Christian School,https://www.on3.com/rivals/bai-jobe-145767/
Kansas,Enrique Cruz,OT,RS-JR,Entered,4/18/2025,Syracuse,,85.00,Willowbrook,https://www.on3.com/rivals/enrique-cruz-41902/
Kansas,Syeed Gibbs,CB,RS-SO,Entered,4/16/2025,Georgia Tech,,84.67,Everett,https://www.on3.com/rivals/syeed-gibbs-228799/
Kansas,Griffin Koch,WR,RS-SO,Entered,4/16/2025,Kansas,,81.00,IMG Academy,https://www.on3.com/rivals/griffin-koch-223811/
Kansas,Leroy Harris,EDGE,FR,Entered,4/16/2025,Chattanooga,,85.00,Christ Presbyterian Academy,https://www.on3.com/rivals/leroy-harris-173840/
Kansas,Boden Groen,TE,SR,Entered,1/14/2025,Rice,,85.06,Mater Dei,https://www.on3.com/rivals/boden-groen-150543/
Kansas,Justice Finkley,EDGE,JR,Committed,,Texas,Kansas Jayhawks,86.06,Hewitt-Trussville,https://www.on3.com/rivals/justice-finkley-68950/
Kansas,Laquan Robinson,LB,JR,Committed,,Auburn,Kansas Jayhawks,85.50,Greenville,https://www.on3.com/rivals/laquan-robinson-78141/
Kansas,Finn Lappin,P,FR,Committed,,McNeese State,Kansas Jayhawks,79.47,,https://www.on3.com/rivals/finn-lappin-246752/
Kansas,Trey Lathan,LB,JR,Committed,,West Virginia,Kansas Jayhawks,87.06,Gulliver Prep,https://www.on3.com/rivals/trey-lathan-114478/
Kansas,Bryson Canty,WR,SR,Committed,,Columbia,Kansas Jayhawks,87.44,Reagan,https://www.on3.com/rivals/bryson-canty-16062/
Kansas,Sevion Morrison,RB,RS-JR,Committed,,Kansas,Tulsa Golden Hurricane,82.72,Edison,https://www.on3.com/rivals/sevion-morrison-106141/
Kansas,Tavake Tuikolovatu,IOL,RS-FR,Committed,,UCLA,Kansas Jayhawks,84.34,Summit,https://www.on3.com/rivals/tavake-tuikolovatu-157120/
Kansas,Emmanuel Henderson,WR,JR,Committed,,Alabama,Kansas Jayhawks,87.44,Geneva County,https://www.on3.com/rivals/emmanuel-henderson-41754/
Kansas,DJ Warner,EDGE,FR,Committed,,Kansas,SMU Mustangs,90.38,Desert Edge,https://www.on3.com/rivals/dj-warner-154600/
Kansas,Kaleb Purdy,S,RS-SO,Committed,,Kansas,Tennessee Tech Golden Eagles,84.00,De Smet,https://www.on3.com/rivals/kaleb-purdy-70740/
Kansas,Damon Greaves,P,SO,Committed,,Kansas,Colorado Buffaloes,79.47,ProKick Australia,https://www.on3.com/rivals/damon-greaves-177222/
Kansas,Gage Keys,DL,RS-JR,Committed,,Auburn,Kansas Jayhawks,85.28,Hilliard Davidson,https://www.on3.com/rivals/gage-keys-44739/
Kansas,Caleb Redd,EDGE,FR,Committed,,Kentucky,Kansas Jayhawks,83.89,De Smet,https://www.on3.com/rivals/caleb-redd-158303/
Kansas,Levi Wentz,WR,RS-JR,Committed,,Albany,Kansas Jayhawks,84.34,Pine-Richland,https://www.on3.com/rivals/levi-wentz-79343/
Kansas,Trey Lathan,LB,JR,Entered,12/20/2024,West Virginia,,87.06,Gulliver Prep,https://www.on3.com/rivals/trey-lathan-114478/
Kansas,Tyler Mercer,IOL,FR,Committed,,North Texas,Kansas Jayhawks,88.46,Prosper,https://www.on3.com/rivals/tyler-mercer-174605/
Kansas,Damon Greaves,P,SO,Entered,12/17/2024,Kansas,,79.47,ProKick Australia,https://www.on3.com/rivals/damon-greaves-177222/
Kansas,Charlie Weinrich,K,RS-SO,Entered,12/17/2024,Kansas,,80.00,Blue Valley,https://www.on3.com/rivals/charlie-weinrich-147783/
Kansas,DJ Graham,CB,RS-JR,Committed,,Utah State,Kansas Jayhawks,86.06,Keller Central,https://www.on3.com/rivals/dj-graham-37295/
Kansas,Joseph Sipp,LB,JR,Committed,,Bowling Green,Kansas Jayhawks,86.06,Hillsborough,https://www.on3.com/rivals/joseph-sipp-66680/
Kansas,Tavake Tuikolovatu,IOL,RS-FR,Entered,12/17/2024,UCLA,,84.34,Summit,https://www.on3.com/rivals/tavake-tuikolovatu-157120/
Kansas,Emmanuel Henderson,WR,JR,Entered,12/17/2024,Alabama,,87.44,Geneva County,https://www.on3.com/rivals/emmanuel-henderson-41754/
Kansas,Jack Tanner,OT,FR,Committed,,Tulsa,Kansas Jayhawks,83.95,Marcus,https://www.on3.com/rivals/jack-tanner-157905/
Kansas,Justice Finkley,EDGE,JR,Entered,12/16/2024,Texas,,86.06,Hewitt-Trussville,https://www.on3.com/rivals/justice-finkley-68950/
Kansas,Jahlil Hurley,S,RS-FR,Committed,,Alabama,Kansas Jayhawks,88.15,Florence,https://www.on3.com/rivals/jahlil-hurley-145517/
Kansas,Cameron Pickett,WR,RS-SO,Committed,,Ball State,Kansas Jayhawks,84.28,Brooks College Prep,https://www.on3.com/rivals/cameron-pickett-18023/
Kansas,Laith Marjan,K,RS-JR,Committed,,South Alabama,Kansas Jayhawks,80.39,William G Enloe,https://www.on3.com/rivals/laith-marjan-77543/
Kansas,DeAndre Harper,OT,FR,Committed,,Northwest Missouri State,Kansas Jayhawks,83.89,Omaha North,https://www.on3.com/rivals/deandre-harper-177457/
Kansas,Laquan Robinson,LB,JR,Entered,12/13/2024,Auburn,,85.50,Greenville,https://www.on3.com/rivals/laquan-robinson-78141/
Kansas,Lyrik Rawls,S,RS-JR,Committed,,Oklahoma State,Kansas Jayhawks,84.67,Marshall,https://www.on3.com/rivals/lyrik-rawls-81069/
Kansas,Harrison Utley,IOL,FR,Entered,12/09/2024,Kansas,,85.00,Norman North,https://www.on3.com/rivals/harrison-utley-152890/
Kansas,DJ Warner,EDGE,FR,Entered,12/09/2024,Kansas,,90.38,Desert Edge,https://www.on3.com/rivals/dj-warner-154600/
Kansas,Jarred Sample,WR,RS-FR,Entered,12/09/2024,Kansas,,84.00,Cy Ranch,https://www.on3.com/rivals/jarred-sample-57048/
Kansas,Jahlil Hurley,S,RS-FR,Entered,12/09/2024,Alabama,,88.15,Florence,https://www.on3.com/rivals/jahlil-hurley-145517/
Kansas,Tyler Mercer,IOL,FR,Entered,12/09/2024,North Texas,,88.46,Prosper,https://www.on3.com/rivals/tyler-mercer-174605/
Kansas,Laith Marjan,K,RS-JR,Entered,12/09/2024,South Alabama,,80.39,William G Enloe,https://www.on3.com/rivals/laith-marjan-77543/
Kansas,Will Gavin,CB,RS-SO,Entered,12/09/2024,Avatar,Kansas,81.00,St. Thomas Aquinas,https://www.on3.com/rivals/will-gavin-246934/
Kansas,Brian Dilworth,CB,RS-SO,Entered,12/09/2024,Kansas,,84.00,Chaminade-Madonna Prep,https://www.on3.com/rivals/brian-dilworth-14460/
Kansas,Keyan Burnett,TE,JR,Entered,12/09/2024,Arizona,,91.76,Servite,https://www.on3.com/rivals/keyan-burnett-74630/
Kansas,Kaleb Purdy,S,RS-SO,Entered,12/09/2024,Kansas,,84.00,De Smet,https://www.on3.com/rivals/kaleb-purdy-70740/
Kansas,Caleb Redd,EDGE,FR,Entered,12/09/2024,Kentucky,,83.89,De Smet,https://www.on3.com/rivals/caleb-redd-158303/
Kansas,Joseph Sipp,LB,JR,Entered,12/09/2024,Bowling Green,,86.06,Hillsborough,https://www.on3.com/rivals/joseph-sipp-66680/
Kansas,DeAndre Harper,OT,FR,Entered,12/07/2024,Northwest Missouri State,,83.89,Omaha North,https://www.on3.com/rivals/deandre-harper-177457/
Kansas,DJ Graham,CB,RS-JR,Entered,12/07/2024,Utah State,,86.06,Keller Central,https://www.on3.com/rivals/dj-graham-37295/
Kansas,Sevion Morrison,RB,RS-JR,Entered,12/06/2024,Kansas,,82.72,Edison,https://www.on3.com/rivals/sevion-morrison-106141/
Kansas,Cameron Pickett,WR,RS-SO,Entered,12/06/2024,Ball State,,84.28,Brooks College Prep,https://www.on3.com/rivals/cameron-pickett-18023/
Kansas,Lyrik Rawls,S,RS-JR,Entered,12/04/2024,Oklahoma State,,84.67,Marshall,https://www.on3.com/rivals/lyrik-rawls-81069/
Kansas,Levi Wentz,WR,RS-JR,Entered,12/04/2024,Albany,,84.34,Pine-Richland,https://www.on3.com/rivals/levi-wentz-79343/
Kansas,Jack Tanner,OT,FR,Entered,12/02/2024,Tulsa,,83.95,Marcus,https://www.on3.com/rivals/jack-tanner-157905/
Kansas,Gage Keys,DL,RS-JR,Entered,12/02/2024,Auburn,,85.28,Hilliard Davidson,https://www.on3.com/rivals/gage-keys-44739/
Kansas,Leshon Williams,RB,RS-SR,Committed,,Iowa,Kansas Jayhawks,87.20,H L Richards,https://www.on3.com/rivals/leshon-williams-79217/
Kansas,Finn Lappin,P,FR,Entered,11/26/2024,McNeese State,,79.47,,https://www.on3.com/rivals/finn-lappin-246752/
