School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Colorado,Steele Dubar,LB,SO,Entered,10/28/2021,Colorado,,,Mater Dei,https://www.on3.com/rivals/steele-dubar-108252/
Colorado,Blayne Toll,TE,FR,Entered,9/28/2021,Colorado,,87.92,Hazen,https://www.on3.com/rivals/blayne-toll-11115/
Colorado,Lloyd Murray Jr.,DL,SO,Entered,9/27/2021,Colorado,Sam Houston State,83.97,Hirschi,https://www.on3.com/rivals/lloyd-murray-jr-79599/
Colorado,Nigel Bethel,CB,RS-SO,Entered,,Colorado,,82.80,Northwestern,https://www.on3.com/rivals/nigel-bethel-93254/
Colorado,Max Wray,OT,RS-SO,Entered,,Colorado,,93.38,Franklin,https://www.on3.com/rivals/max-wray-86775/
Colorado State,Tai Marks,IOL,RS-FR,Committed,,Colorado State,Tulsa Golden Hurricane,81.78,Mater Dei,https://www.on3.com/rivals/tai-marks-109801/
Colorado State,Rashad Ajayi,CB,JR,Committed,,Colorado State,West Virginia Mountaineers,80.72,Langston Hughes,https://www.on3.com/rivals/rashad-ajayi-98494/
Colorado State,Evan Olaes,QB,FR,Committed,,Avatar,Colorado State,79.81,Legacy,https://www.on3.com/rivals/evan-olaes-43359/
Colorado State,Jackson Ray,P,FR,Committed,,Avatar,Colorado State,78.83,Highland,https://www.on3.com/rivals/jackson-ray-51677/
Colorado State,Rashad Ajayi,CB,JR,Entered,4/29/2022,Colorado State,,80.72,Langston Hughes,https://www.on3.com/rivals/rashad-ajayi-98494/
Colorado State,Tai Marks,IOL,RS-FR,Entered,4/28/2022,Colorado State,,81.78,Mater Dei,https://www.on3.com/rivals/tai-marks-109801/
Colorado State,Evan Olaes,QB,FR,Entered,4/27/2022,Avatar,Colorado State,79.81,Legacy,https://www.on3.com/rivals/evan-olaes-43359/
Colorado State,Cam Reddy,TE,RS-JR,Committed,,Colorado State,Liberty Flames,,Lawrence Academy,https://www.on3.com/rivals/cam-reddy-17501/
Colorado State,Cole Feinauer,OT,FR,Committed,,Avatar,Colorado State,,Cheshire Academy,https://www.on3.com/rivals/cole-feinauer-150470/
Colorado State,Marcus McElroy,RB,SR,Committed,,Colorado State,McNeese State Cowboys,83.50,Mullen,https://www.on3.com/rivals/marcus-mcelroy-82855/
Colorado State,Kyjuan Herndon,ATH,RS-FR,Committed,,Colorado State,Alcorn State Braves,82.92,Trinity Christian Academy,https://www.on3.com/rivals/kyjuan-herndon-76340/
Colorado State,C.J. Onyechi,EDGE,SR,Committed,,Rutgers,Colorado State Rams,82.83,West Orange,https://www.on3.com/rivals/cj-onyechi-16472/
Colorado State,Vince Picozzi,OT,RS-SR,Committed,,Colorado State,Northwestern Wildcats,,Lansdale Catholic,https://www.on3.com/rivals/vince-picozzi-119678/
Colorado State,Matt Valecce,QB,RS-JR,Committed,,Colorado State,Albany Great Danes,82.57,Fordham Prep,https://www.on3.com/rivals/matt-valecce-85863/
Colorado State,Mike Ciaffoni,DL,SO,Committed,,Colorado State,Rutgers Scarlet Knights,81.02,Lincoln-Sudbury Regional,https://www.on3.com/rivals/mike-ciaffoni-88840/
Colorado State,Branden Coleman,CB,SO,Entered,1/03/2022,Colorado State,,82.35,Columbus,https://www.on3.com/rivals/branden-coleman-12039/
Colorado State,Matt Valecce,QB,RS-JR,Entered,1/03/2022,Colorado State,Albany,82.57,Fordham Prep,https://www.on3.com/rivals/matt-valecce-85863/
Colorado State,Brian Polendey,TE,RS-JR,Committed,,Colorado State,West Virginia Mountaineers,88.37,Guyer,https://www.on3.com/rivals/brian-polendey-14707/
Colorado State,Todd Centeio,QB,SR,Committed,,Colorado State,James Madison Dukes,83.13,Dwyer,https://www.on3.com/rivals/todd-centeio-113282/
Colorado State,Dylan Walker,TE,RS-FR,Entered,12/21/2021,Avatar,Colorado State,79.18,Pope John Paul II,https://www.on3.com/rivals/dylan-walker-40100/
Colorado State,Vince Picozzi,OT,RS-SR,Entered,12/16/2021,Colorado State,,,Lansdale Catholic,https://www.on3.com/rivals/vince-picozzi-119678/
Colorado State,Ellison Hubbard,DL,SR,Committed,,Colorado State,Sam Houston State Bearkats,83.47,Grayson,https://www.on3.com/rivals/ellison-hubbard-142060/
Colorado State,Cam Reddy,TE,RS-JR,Entered,12/15/2021,Colorado State,,,Lawrence Academy,https://www.on3.com/rivals/cam-reddy-17501/
Colorado State,Todd Centeio,QB,SR,Entered,12/15/2021,Colorado State,James Madison,83.13,Dwyer,https://www.on3.com/rivals/todd-centeio-113282/
Colorado State,Dontae Keys,IOL,SR,Committed,,Avatar,FIU,,Jack Britt,https://www.on3.com/rivals/dontae-keys-38326/
Colorado State,Gray Davis,IOL,RS-JR,Committed,,Avatar,Nevada,76.77,Parish Episcopal School,https://www.on3.com/rivals/gray-davis-46638/
Colorado State,Melquan Stovall,WR,JR,Committed,,Nevada,Colorado State Rams,81.27,Junipero Serra,https://www.on3.com/rivals/melquan-stovall-86988/
Colorado State,Tory Horton,WR,SO,Committed,,Nevada,Colorado State Rams,79.51,Washington Union,https://www.on3.com/rivals/tory-horton-144492/
Colorado State,Peter Montini,LB,SO,Committed,,Avatar,Nevada,79.66,Foothill,https://www.on3.com/rivals/peter-montini-96199/
Colorado State,Jacob Gardner,OT,SO,Committed,,Avatar,Nevada,79.66,Los Osos,https://www.on3.com/rivals/jacob-gardner-51940/
Colorado State,Trevyn Heil,IOL,FR,Committed,,Avatar,Nevada,79.41,Grandview,https://www.on3.com/rivals/trevyn-heil-115890/
Colorado State,Angel King,ATH,SO,Committed,,Nevada,Colorado State Rams,76.77,Alain LeRoy Locke,https://www.on3.com/rivals/angel-king-5690/
Colorado State,Dante Bivens,IOL,RS-JR,Committed,,Tulsa,Colorado State Rams,83.25,Klein Collins,https://www.on3.com/rivals/dante-bivens-29747/
Colorado State,Trevyn Heil,IOL,FR,Entered,12/14/2021,Avatar,Nevada,79.41,Grandview,https://www.on3.com/rivals/trevyn-heil-115890/
Colorado State,Mike Ciaffoni,DL,SO,Entered,12/14/2021,Colorado State,Rutgers,81.02,Lincoln-Sudbury Regional,https://www.on3.com/rivals/mike-ciaffoni-88840/
Colorado State,Clay Millen,QB,FR,Committed,,Nevada,Colorado State Rams,85.44,Mount Si,https://www.on3.com/rivals/clay-millen-23863/
Colorado State,Avery Morrow,RB,SO,Committed,,Nevada,Colorado State Rams,81.30,Garfield,https://www.on3.com/rivals/avery-morrow-8924/
Colorado State,Brian Polendey,TE,RS-JR,Entered,12/14/2021,Colorado State,,88.37,Guyer,https://www.on3.com/rivals/brian-polendey-14707/
Colorado State,Kyjuan Herndon,ATH,RS-FR,Entered,12/14/2021,Colorado State,Alcorn State,82.92,Trinity Christian Academy,https://www.on3.com/rivals/kyjuan-herndon-76340/
Colorado State,Christian Hunter,RB,SO,Entered,12/14/2021,Avatar,Colorado State,76.32,Kaiser,https://www.on3.com/rivals/christian-hunter-144271/
Colorado State,Avery Morrow,RB,SO,Entered,12/13/2021,Nevada,,81.30,Garfield,https://www.on3.com/rivals/avery-morrow-8924/
Colorado State,Chigozie Anusiem,CB,RS-JR,Committed,,California,Colorado State Rams,87.43,Sonora,https://www.on3.com/rivals/chigozie-anusiem-21164/
Colorado State,Clay Millen,QB,FR,Entered,12/10/2021,Nevada,,85.44,Mount Si,https://www.on3.com/rivals/clay-millen-23863/
Colorado State,Tory Horton,WR,SO,Entered,12/10/2021,Nevada,,79.51,Washington Union,https://www.on3.com/rivals/tory-horton-144492/
Colorado State,Peter Montini,LB,SO,Entered,12/10/2021,Avatar,Nevada,79.66,Foothill,https://www.on3.com/rivals/peter-montini-96199/
Colorado State,Jacob Gardner,OT,SO,Entered,12/10/2021,Avatar,Nevada,79.66,Los Osos,https://www.on3.com/rivals/jacob-gardner-51940/
Colorado State,Angel King,ATH,SO,Entered,12/10/2021,Nevada,,76.77,Alain LeRoy Locke,https://www.on3.com/rivals/angel-king-5690/
Colorado State,Melquan Stovall,WR,JR,Entered,12/09/2021,Nevada,,81.27,Junipero Serra,https://www.on3.com/rivals/melquan-stovall-86988/
Colorado State,Gray Davis,IOL,RS-JR,Entered,12/08/2021,Avatar,Nevada,76.77,Parish Episcopal School,https://www.on3.com/rivals/gray-davis-46638/
Colorado State,Cole Feinauer,OT,FR,Entered,12/08/2021,Avatar,Colorado State,,Cheshire Academy,https://www.on3.com/rivals/cole-feinauer-150470/
Colorado State,C.J. Onyechi,EDGE,SR,Entered,12/06/2021,Rutgers,,82.83,West Orange,https://www.on3.com/rivals/cj-onyechi-16472/
Colorado State,Dante Bivens,IOL,RS-JR,Entered,11/30/2021,Tulsa,,83.25,Klein Collins,https://www.on3.com/rivals/dante-bivens-29747/
Colorado State,Dontae Keys,IOL,SR,Entered,11/29/2021,Avatar,FIU,,Jack Britt,https://www.on3.com/rivals/dontae-keys-38326/
Colorado State,Chigozie Anusiem,CB,RS-JR,Entered,11/24/2021,California,,87.43,Sonora,https://www.on3.com/rivals/chigozie-anusiem-21164/
Colorado State,Ellison Hubbard,DL,SR,Entered,9/29/2021,Colorado State,Sam Houston State,83.47,Grayson,https://www.on3.com/rivals/ellison-hubbard-142060/
Colorado State,Marcus McElroy,RB,SR,Entered,9/29/2021,Colorado State,McNeese State,83.50,Mullen,https://www.on3.com/rivals/marcus-mcelroy-82855/
Colorado State,Jackson Ray,P,FR,Entered,9/21/2021,Avatar,Colorado State,78.83,Highland,https://www.on3.com/rivals/jackson-ray-51677/
Colorado State,Kyle Helbig,TE,SO,Entered,9/08/2021,Colorado State,,81.50,Holy Family,https://www.on3.com/rivals/kyle-helbig-76657/
Colorado State,Tanner Hollens,ATH,FR,Entered,8/31/2021,Avatar,Colorado State,77.98,Columbine,https://www.on3.com/rivals/tanner-hollens-110119/
Colorado State,Manny Jones,DL,SR,Withdrawn,,Avatar,Colorado State,76.82,Woodland,https://www.on3.com/rivals/manny-jones-142779/
Colorado State,Manny Jones,DL,SR,Entered,8/21/2020,Avatar,Colorado State,76.82,Woodland,https://www.on3.com/rivals/manny-jones-142779/
Connecticut,Kayode Oladele,EDGE,RS-SO,Committed,,Avatar,Memphis,89.29,Champagnat Catholic - Hialeah,https://www.on3.com/rivals/kayode-oladele-71575/
Connecticut,Kyle Juergens,IOL,FR,Committed,,Boise State,Connecticut Huskies,82.68,St. Margaret's Episcopal School,https://www.on3.com/rivals/kyle-juergens-144553/
Connecticut,Kayode Oladele,EDGE,RS-SO,Entered,6/13/2022,Avatar,Memphis,89.29,Champagnat Catholic - Hialeah,https://www.on3.com/rivals/kayode-oladele-71575/
Connecticut,Jelani Stafford,DL,RS-FR,Committed,,Avatar,Youngstown State,,California Area,https://www.on3.com/rivals/jelani-stafford-59886/
Connecticut,Ethon Williams,WR,SO,Committed,,Boston College,Connecticut Huskies,82.83,Broadneck Senior,https://www.on3.com/rivals/ethon-williams-43099/
Connecticut,Dajon Harrison,WR,RS-FR,Committed,,Texas,Connecticut Huskies,88.33,Hutto,https://www.on3.com/rivals/dajon-harrison-27976/
Connecticut,Chris Shearin,CB,SO,Committed,,Missouri,Connecticut Huskies,81.87,IMG Academy,https://www.on3.com/rivals/chris-shearin-22450/
Connecticut,Brandon Randle,LB,RS-SR,Committed,,Texas Tech,Connecticut Huskies,88.09,Battle Creek Central,https://www.on3.com/rivals/brandon-randle-12978/
Connecticut,Jack Stewart,OT,RS-SO,Committed,,Michigan,Connecticut Huskies,87.20,New Canaan,https://www.on3.com/rivals/jack-stewart-51361/
Connecticut,Dajon Harrison,WR,RS-FR,Entered,4/29/2022,Texas,,88.33,Hutto,https://www.on3.com/rivals/dajon-harrison-27976/
Connecticut,Jelani Stafford,DL,RS-FR,Entered,4/28/2022,Avatar,Youngstown State,,California Area,https://www.on3.com/rivals/jelani-stafford-59886/
Connecticut,Robby Rochester,OT,FR,Committed,,Connecticut,TCU Horned Frogs,78.27,Southlake Carroll,https://www.on3.com/rivals/robby-rochester-100892/
Connecticut,Steven Krajewski,QB,SR,Entered,4/26/2022,Connecticut,,,Colquitt County,https://www.on3.com/rivals/steven-krajewski-108993/
Connecticut,Jack Stewart,OT,RS-SO,Entered,4/19/2022,Michigan,,87.20,New Canaan,https://www.on3.com/rivals/jack-stewart-51361/
Connecticut,Robby Rochester,OT,FR,Entered,2/03/2022,Connecticut,,78.27,Southlake Carroll,https://www.on3.com/rivals/robby-rochester-100892/
Connecticut,Jake Guidone,IOL,RS-JR,Entered,2/02/2022,Avatar,Dartmouth,,Xaverian Brothers,https://www.on3.com/rivals/jake-guidone-150505/
Connecticut,Tommy Zozus,LS,RS-JR,Entered,2/02/2022,Avatar,FIU,,Charlotte,https://www.on3.com/rivals/tommy-zozus-150506/
Connecticut,Nigel Fitzgerald,WR,RS-JR,Committed,,Avatar,Old Dominion,78.27,Dudley,https://www.on3.com/rivals/nigel-fitzgerald-93265/
Connecticut,Marquez Bembry,EDGE,SR,Committed,,Kentucky,Connecticut Huskies,87.13,Mount Vernon,https://www.on3.com/rivals/marquez-bembry-84043/
Connecticut,Lwal Uguak,EDGE,JR,Committed,,Avatar,Connecticut,79.27,Harry Ainlay High School,https://www.on3.com/rivals/lwal-uguak-81010/
Connecticut,Jake Guidone,IOL,RS-JR,Committed,,Avatar,Dartmouth,,Xaverian Brothers,https://www.on3.com/rivals/jake-guidone-150505/
Connecticut,Tommy Zozus,LS,RS-JR,Committed,,Avatar,FIU,,Charlotte,https://www.on3.com/rivals/tommy-zozus-150506/
Connecticut,Elijah Jeffreys,ATH,RS-SO,Entered,1/31/2022,Avatar,Connecticut,,Somerville,https://www.on3.com/rivals/elijah-jeffreys-143443/
Connecticut,Jeremy Lucien,CB,JR,Committed,,Connecticut,Vanderbilt Commodores,80.23,Choate Rosemary Hall,https://www.on3.com/rivals/jeremy-lucien-60479/
Connecticut,Brandon Randle,LB,RS-SR,Entered,1/21/2022,Texas Tech,,88.09,Battle Creek Central,https://www.on3.com/rivals/brandon-randle-12978/
Connecticut,Sidney Walker,IOL,SO,Committed,,Connecticut,Buffalo Bulls,77.77,Baker School,https://www.on3.com/rivals/sidney-walker-107412/
Connecticut,Malik Banks,S,SR,Entered,1/20/2022,Avatar,Connecticut,79.92,Howard HS Of Technolo,https://www.on3.com/rivals/malik-banks-81724/
Connecticut,Ethon Williams,WR,SO,Entered,1/19/2022,Boston College,,82.83,Broadneck Senior,https://www.on3.com/rivals/ethon-williams-43099/
Connecticut,Lwal Uguak,EDGE,JR,Entered,1/18/2022,Avatar,Connecticut,79.27,Harry Ainlay High School,https://www.on3.com/rivals/lwal-uguak-81010/
Connecticut,Sokoya McDuffie,DL,RS-SO,Committed,,Old Dominion,Connecticut Huskies,80.55,South Florence,https://www.on3.com/rivals/sokoya-mcduffie-107781/
Connecticut,Tres Barboza,OT,SR,Committed,,Avatar,UTEP,77.05,Medina Valley,https://www.on3.com/rivals/tres-barboza-115444/
Connecticut,Sokoya McDuffie,DL,RS-SO,Entered,1/07/2022,Old Dominion,,80.55,South Florence,https://www.on3.com/rivals/sokoya-mcduffie-107781/
Connecticut,Jayce Medlock,TE,SO,Committed,,Avatar,Connecticut,79.77,DeSoto,https://www.on3.com/rivals/jayce-medlock-58576/
Connecticut,Kyle Juergens,IOL,FR,Entered,1/05/2022,Boise State,,82.68,St. Margaret's Episcopal School,https://www.on3.com/rivals/kyle-juergens-144553/
Connecticut,Ta'Quan Roberson,QB,RS-FR,Committed,,Penn State,Connecticut Huskies,90.05,DePaul Catholic,https://www.on3.com/rivals/taquan-roberson-109629/
Connecticut,Tres Barboza,OT,SR,Entered,12/27/2021,Avatar,UTEP,77.05,Medina Valley,https://www.on3.com/rivals/tres-barboza-115444/
Connecticut,Heron Maurisseau,WR,RS-SO,Entered,12/16/2021,Avatar,Connecticut,79.19,,https://www.on3.com/rivals/heron-maurisseau-48107/
Connecticut,Cale Millen,QB,RS-FR,Committed,,Northern Arizona,Connecticut Huskies,89.37,Mount Si,https://www.on3.com/rivals/cale-millen-16865/
Connecticut,Kevin Mensah,RB,RS-JR,Entered,12/15/2021,Avatar,Connecticut,,Shepherd Hill,https://www.on3.com/rivals/kevin-mensah-74271/
Connecticut,Cale Millen,QB,RS-FR,Entered,12/15/2021,Northern Arizona,,89.37,Mount Si,https://www.on3.com/rivals/cale-millen-16865/
Connecticut,Ta'Quan Roberson,QB,RS-FR,Entered,12/13/2021,Penn State,,90.05,DePaul Catholic,https://www.on3.com/rivals/taquan-roberson-109629/
Connecticut,Marquez Bembry,EDGE,SR,Entered,12/13/2021,Kentucky,,87.13,Mount Vernon,https://www.on3.com/rivals/marquez-bembry-84043/
Connecticut,Pierce Devaughn,EDGE,RS-SO,Entered,12/07/2021,Avatar,Connecticut,77.55,Prestonwood Christian,https://www.on3.com/rivals/pierce-devaughn-96639/
Connecticut,Jalon Ferrell,S,RS-SO,Entered,12/01/2021,Avatar,Connecticut,77.27,Miami Killian HS,https://www.on3.com/rivals/jalon-ferrell-54680/
Connecticut,Sidney Walker,IOL,SO,Entered,12/01/2021,Connecticut,Buffalo,77.77,Baker School,https://www.on3.com/rivals/sidney-walker-107412/
Connecticut,Cameron Hairston,WR,SR,Entered,11/30/2021,Avatar,Connecticut,,Lee's Summit North,https://www.on3.com/rivals/cameron-hairston-17836/
Connecticut,Justin Moore,EDGE,JR,Entered,11/30/2021,Avatar,Connecticut,,Trinity Christian Academy,https://www.on3.com/rivals/justin-moore-69605/
Connecticut,Chris Shearin,CB,SO,Entered,11/29/2021,Missouri,,81.87,IMG Academy,https://www.on3.com/rivals/chris-shearin-22450/
Connecticut,Jack Zergiotis,QB,JR,Entered,11/29/2021,Avatar,Connecticut,,John Abbott College,https://www.on3.com/rivals/jack-zergiotis-51454/
Connecticut,Femi Sakiri,IOL,FR,Entered,11/29/2021,Avatar,Connecticut,,Byron Nelson,https://www.on3.com/rivals/femi-sakiri-43764/
Connecticut,Jeremy Lucien,CB,JR,Entered,11/24/2021,Connecticut,Vanderbilt,80.23,Choate Rosemary Hall,https://www.on3.com/rivals/jeremy-lucien-60479/
Connecticut,Nigel Fitzgerald,WR,RS-JR,Entered,11/16/2021,Avatar,Old Dominion,78.27,Dudley,https://www.on3.com/rivals/nigel-fitzgerald-93265/
Connecticut,Jayce Medlock,TE,SO,Entered,10/25/2021,Avatar,Connecticut,79.77,DeSoto,https://www.on3.com/rivals/jayce-medlock-58576/
Connecticut,Dillon Harris,LB,JR,Entered,9/16/2021,Connecticut,,82.10,Cheshire Academy,https://www.on3.com/rivals/dillon-harris-37011/
Connecticut,Shamel Lazarus,CB,JR,Entered,8/30/2021,Avatar,Connecticut,81.91,Erasmus Hall,https://www.on3.com/rivals/shamel-lazarus-106331/
Duke,Nate Thompson,S,RS-SO,Committed,,Duke,Akron Zips,87.47,Southern Lee,https://www.on3.com/rivals/nate-thompson-91411/
Duke,J'Marick Woods,S,JR,Entered,7/08/2022,Duke,,88.67,Florence,https://www.on3.com/rivals/jmarick-woods-50247/
Duke,Darius Joiner,S,SR,Committed,,Western Illinois,Duke Blue Devils,,Handley,https://www.on3.com/rivals/darius-joiner-155317/
Duke,Peace Addo,OT,RS-SO,Committed,,Duke,Temple Owls,82.05,St. Frances Academy,https://www.on3.com/rivals/peace-addo-95981/
Duke,Jordan Morant,S,RS-FR,Committed,,Michigan,Duke Blue Devils,92.23,Bergen Catholic,https://www.on3.com/rivals/jordan-morant-65793/
Duke,Tyler Lenhart,QB,JR,Committed,,Columbia,Duke Blue Devils,,DeMatha Catholic,https://www.on3.com/rivals/tyler-lenhart-117770/
Duke,Trent Davis,RB,FR,Entered,4/27/2022,Duke,,82.58,Etowah,https://www.on3.com/rivals/trent-davis-115260/
Duke,Peace Addo,OT,RS-SO,Entered,4/20/2022,Duke,,82.05,St. Frances Academy,https://www.on3.com/rivals/peace-addo-95981/
Duke,Datrone Young,CB,RS-JR,Committed,,Iowa State,Duke Blue Devils,79.75,Atlantic,https://www.on3.com/rivals/datrone-young-31272/
Duke,Jordan Morant,S,RS-FR,Entered,4/15/2022,Michigan,Duke,92.23,Bergen Catholic,https://www.on3.com/rivals/jordan-morant-65793/
Duke,Chance Lytle,OT,RS-JR,Committed,,Colorado,Duke Blue Devils,78.66,Churchill,https://www.on3.com/rivals/chance-lytle-19791/
Duke,Jarett Garner,WR,RS-SO,Committed,,Duke,East Carolina Pirates,83.13,Hickory Ridge,https://www.on3.com/rivals/jarett-garner-56923/
Duke,Andre Harris Jr.,IOL,RS-JR,Committed,,Arkansas State,Duke Blue Devils,89.34,Putnam City North,https://www.on3.com/rivals/andre-harris-jr-151058/
Duke,Andre Harris,IOL,RS-JR,Committed,,Arkansas State,Duke Blue Devils,78.27,Putnam City North,https://www.on3.com/rivals/andre-harris-157528/
Duke,Jack Burns,OT,JR,Committed,,Cornell,Duke Blue Devils,,Bishop Miege,https://www.on3.com/rivals/jack-burns-157529/
Duke,Datrone Young,CB,RS-JR,Entered,3/18/2022,Iowa State,,79.75,Atlantic,https://www.on3.com/rivals/datrone-young-31272/
Duke,Andre Harris,IOL,RS-JR,Entered,2/24/2022,Arkansas State,,78.27,Putnam City North,https://www.on3.com/rivals/andre-harris-157528/
Duke,Andre Harris Jr.,IOL,RS-JR,Entered,2/23/2022,Arkansas State,,89.34,Putnam City North,https://www.on3.com/rivals/andre-harris-jr-151058/
Duke,Darius Joiner,S,SR,Entered,2/08/2022,Western Illinois,,,Handley,https://www.on3.com/rivals/darius-joiner-155317/
Duke,Jalen Alexander,S,JR,Committed,,Duke,Louisville Cardinals,85.30,Grayson,https://www.on3.com/rivals/jalen-alexander-54127/
Duke,RaShawn Allen,RB,JR,Committed,,Lehigh,Duke Blue Devils,,St. Mary's,https://www.on3.com/rivals/rashawn-allen-98663/
Duke,Gary Smith,IOL,SO,Committed,,Duke,UCLA Bruins,82.20,Shelbyville Central,https://www.on3.com/rivals/gary-smith-45284/
Duke,Chance Lytle,OT,RS-JR,Entered,1/19/2022,Colorado,Duke,78.66,Churchill,https://www.on3.com/rivals/chance-lytle-19791/
Duke,Jeremiah Lewis,CB,RS-JR,Committed,,Duke,Northwestern Wildcats,85.53,Prestonwood Christian,https://www.on3.com/rivals/jeremiah-lewis-60140/
Duke,Lummie Young,S,RS-SR,Committed,,Duke,Tulane Green Wave,82.93,Westside,https://www.on3.com/rivals/lummie-young-80979/
Duke,Gunnar Holmberg,QB,JR,Committed,,Duke,FIU Golden Panthers,87.50,Heritage,https://www.on3.com/rivals/gunnar-holmberg-47211/
Duke,Jarett Garner,WR,RS-SO,Entered,1/10/2022,Duke,,83.13,Hickory Ridge,https://www.on3.com/rivals/jarett-garner-56923/
Duke,Jalen Alexander,S,JR,Entered,1/09/2022,Duke,Louisville,85.30,Grayson,https://www.on3.com/rivals/jalen-alexander-54127/
Duke,Nate Thompson,S,RS-SO,Entered,1/09/2022,Duke,Akron,87.47,Southern Lee,https://www.on3.com/rivals/nate-thompson-91411/
Duke,Evan Deckers,LS,JR,Committed,,Massachusetts,Duke Blue Devils,73.82,Avon Old Farms,https://www.on3.com/rivals/evan-deckers-43235/
Duke,Zamari Ellis,TE,RS-JR,Entered,12/17/2021,Duke,,83.70,Southern Vance,https://www.on3.com/rivals/zamari-ellis-123536/
Duke,Jeremiah Lewis,CB,RS-JR,Entered,12/15/2021,Duke,,85.53,Prestonwood Christian,https://www.on3.com/rivals/jeremiah-lewis-60140/
Duke,Jake Bobo,WR,JR,Committed,,Duke,UCLA Bruins,88.40,Belmont Hill School,https://www.on3.com/rivals/jake-bobo-53345/
Duke,RaShawn Allen,RB,JR,Entered,12/07/2021,Lehigh,,,St. Mary's,https://www.on3.com/rivals/rashawn-allen-98663/
Duke,Gary Smith,IOL,SO,Entered,12/02/2021,Duke,,82.20,Shelbyville Central,https://www.on3.com/rivals/gary-smith-45284/
Duke,Evan Deckers,LS,JR,Entered,12/02/2021,Massachusetts,Duke,73.82,Avon Old Farms,https://www.on3.com/rivals/evan-deckers-43235/
Duke,Jake Bobo,WR,JR,Entered,11/29/2021,Duke,,88.40,Belmont Hill School,https://www.on3.com/rivals/jake-bobo-53345/
Duke,Gunnar Holmberg,QB,JR,Entered,11/29/2021,Duke,,87.50,Heritage,https://www.on3.com/rivals/gunnar-holmberg-47211/
Duke,Lummie Young,S,RS-SR,Entered,11/28/2021,Duke,,82.93,Westside,https://www.on3.com/rivals/lummie-young-80979/
Duke,Jack Burns,OT,JR,Entered,11/01/2021,Cornell,,,Bishop Miege,https://www.on3.com/rivals/jack-burns-157529/
Duke,Tyler Lenhart,QB,JR,Entered,10/03/2021,Columbia,,,DeMatha Catholic,https://www.on3.com/rivals/tyler-lenhart-117770/
Eastern Michigan,Blake Daniels,QB,RS-SO,Committed,,Avatar,Davenport,,L'anse Creuse North,https://www.on3.com/rivals/blake-daniels-10811/
Eastern Michigan,Sterling Miles,EDGE,SO,Committed,,Cincinnati,Eastern Michigan Eagles,83.03,West Bloomfield,https://www.on3.com/rivals/sterling-miles-108633/
Eastern Michigan,Carson Lee,IOL,FR,Committed,,Colorado,Eastern Michigan Eagles,85.53,Cherry Creek,https://www.on3.com/rivals/carson-lee-18778/
Eastern Michigan,Trey Bess,RB,FR,Withdrawn,,Eastern Michigan,Eastern Michigan,79.82,Telfair County,https://www.on3.com/rivals/trey-bess-115917/
Eastern Michigan,Jarrett Paul,S,RS-JR,Committed,,Eastern Michigan,Kansas Jayhawks,82.77,Paramus Catholic,https://www.on3.com/rivals/jarrett-paul-57144/
Eastern Michigan,Trey Bess,RB,FR,Entered,5/10/2022,Eastern Michigan,,79.82,Telfair County,https://www.on3.com/rivals/trey-bess-115917/
Eastern Michigan,Baron May,QB,SO,Committed,,Avatar,Eastern Michigan,80.18,New Philadelphia,https://www.on3.com/rivals/baron-may-9315/
Eastern Michigan,Coleon Smith,OT,SO,Committed,,Avatar,Eastern Michigan,80.38,Belleville High School,https://www.on3.com/rivals/coleon-smith-24961/
Eastern Michigan,Blake Daniels,QB,RS-SO,Entered,5/03/2022,Avatar,Davenport,,L'anse Creuse North,https://www.on3.com/rivals/blake-daniels-10811/
Eastern Michigan,Coleon Smith,OT,SO,Entered,4/27/2022,Avatar,Eastern Michigan,80.38,Belleville High School,https://www.on3.com/rivals/coleon-smith-24961/
Eastern Michigan,Baron May,QB,SO,Entered,4/22/2022,Avatar,Eastern Michigan,80.18,New Philadelphia,https://www.on3.com/rivals/baron-may-9315/
Eastern Michigan,Jaylon Jackson,RB,SO,Committed,,Lamar,Eastern Michigan Eagles,,Centennial,https://www.on3.com/rivals/jaylon-jackson-144602/
Eastern Michigan,Sterling Miles,EDGE,SO,Entered,4/19/2022,Cincinnati,,83.03,West Bloomfield,https://www.on3.com/rivals/sterling-miles-108633/
Eastern Michigan,Carson Lee,IOL,FR,Entered,4/08/2022,Colorado,,85.53,Cherry Creek,https://www.on3.com/rivals/carson-lee-18778/
Eastern Michigan,Isaac Smith,WR,SO,Committed,,Wisconsin,Eastern Michigan Eagles,82.90,,https://www.on3.com/rivals/isaac-smith-49265/
Eastern Michigan,Isaac Smith,WR,SO,Entered,2/08/2022,Wisconsin,,82.90,,https://www.on3.com/rivals/isaac-smith-49265/
Eastern Michigan,Cam'Ron McCoy,QB,FR,Committed,,Cincinnati,Eastern Michigan Eagles,,St. Mary's,https://www.on3.com/rivals/camron-mccoy-17544/
Eastern Michigan,Cam'Ron McCoy,QB,FR,Entered,2/02/2022,Cincinnati,,,St. Mary's,https://www.on3.com/rivals/camron-mccoy-17544/
Eastern Michigan,Jaylon Jackson,RB,SO,Entered,1/28/2022,Lamar,,,Centennial,https://www.on3.com/rivals/jaylon-jackson-144602/
Eastern Michigan,Charles Brown Jr.,LB,RS-FR,Committed,,Avatar,Eastern Michigan,,Edgewood,https://www.on3.com/rivals/charles-brown-jr-20050/
